word,country,n,mean_lengths,n_strokes,H,H.scaled
tree,Australia,3231,42.56863052443257,3.860724233983287,0.3893806290943848,0.32248641567230596
tree,Brazil,3144,33.906447353234675,3.71882951653944,0.4192767626129273,0.38828610031125294
tree,Canada,5110,38.572897352872594,3.870450097847358,0.27505753040738606,0.2944927441754809
tree,Czech Republic,2278,38.92016101976772,3.4139596136962247,0.4815579462821085,0.3848252368768547
tree,Finland,2456,41.391920438913914,3.5822475570032575,0.4658986463868385,0.376950638025057
tree,France,1938,37.35452507124444,3.780701754385965,0.49679993460135813,0.4183420967141558
tree,Germany,5029,41.44558632698759,3.6251739908530523,0.2982554313542437,0.30367634101701513
tree,Hungary,1575,31.943620986021692,4.008253968253968,0.4972471574478304,0.40923990372417485
tree,Italy,2247,35.27337677771769,3.744993324432577,0.4896717058957336,0.41474179026521313
tree,"Korea, South",1789,30.1377315395564,4.571827836780324,0.4897393646650265,0.41102972937309445
tree,Philippines,2057,31.7809500575555,3.9192999513855127,0.5048194832453926,0.4261052591203156
tree,Poland,1955,36.69840696612553,4.138618925831202,0.4878234563804064,0.4126565175700451
tree,Russia,3028,32.20047769613552,4.9689564068692205,0.3698742403781666,0.35166804627118764
tree,Saudi Arabia,2065,37.45087643147782,4.123970944309927,0.47634478645399125,0.38425629839951825
tree,Sweden,2474,45.426679673139944,3.6742118027485855,0.427061594284672,0.3771011535171315
tree,Thailand,2048,29.59743035071223,4.05224609375,0.5003920088290241,0.42195398421507935
tree,United Kingdom,10221,43.432351633885276,3.7592212112317775,0.1771375686197527,0.227843159191271
tree,United States,63610,41.780807819901746,3.761971388146518,0.11841957141928929,0.1812636440704026
