word,country,n,mean_lengths,n_strokes,H,H.scaled
cup,Australia,3177,24.686813779896877,3.4796978281397544,0.5033963798139266,0.4255812292444687
cup,Brazil,2563,24.8175062647705,3.1279750292625828,0.38824246068138113,0.5082883530521914
cup,Canada,4599,25.030630766522773,3.375951293759513,0.4518542871346291,0.3692925833770739
cup,Czech Republic,1778,23.72603893914216,3.7086614173228347,0.39075566419802216,0.5126089542876037
cup,Finland,2207,24.9317369406331,3.4843679202537383,0.39779540158126914,0.5187415368123961
cup,Germany,4046,22.99701329381725,3.632970835392981,0.48084389565189284,0.4097840631863845
cup,Italy,1757,25.125570415965306,3.6488332384746727,0.3929587039912407,0.5154199025486029
cup,"Korea, South",2365,23.230975137148498,3.6088794926004226,0.3812590808412716,0.49996710154158913
cup,Philippines,1739,26.907726148683597,3.3588269120184013,0,0
cup,Poland,1697,23.399278963117965,3.941072480848556,0.3852390565148145,0.5066058752277627
cup,Russia,2748,22.91999778263146,3.8868267831149925,0.5171730370508636,0.43417657653673164
cup,Saudi Arabia,1770,23.250190047237982,3.7333333333333334,0,0
cup,Sweden,2245,23.82116548594218,3.6200445434298443,0.39526622831629965,0.5160152802033661
cup,Thailand,1642,26.294690268530363,3.764311814859927,0.38161305309246213,0.5026855220212603
cup,United Kingdom,9585,24.666639444600438,3.5001564945226917,0.24857631165830307,0.2880853916045271
cup,United States,57964,25.71639741212855,3.2592643709888898,0.16361080773584366,0.20505460537149134
