word,country,n,mean_lengths,n_strokes,H,H.scaled
couch,Australia,3007,17.257319839300504,5.90954439640838,0.54351756284053,0.4303257713838918
couch,Brazil,2372,17.704203659674608,5.449409780775717,0.5352794697871274,0.41438126961797134
couch,Canada,4419,18.40497900322154,5.815795428830052,0.4835747854329439,0.3727939096882418
couch,Czech Republic,1936,17.26089132002021,5.664256198347108,0.5133554706070377,0.42129718097959756
couch,Finland,2007,17.93365378003617,5.74638764324863,0.5117387391733702,0.4236356545402456
couch,Germany,4646,17.56221387883729,5.630650021523891,0.4711967367968795,0.35916739468737036
couch,Italy,1821,17.903272475844943,5.748489840746842,0.5137298810782649,0.4225898132876853
couch,Philippines,1634,17.486078011078146,6.113219094247246,0.49385967288924315,0.402906537276852
couch,Poland,1665,17.93653295457217,5.60960960960961,0.36140431760585817,0.47994291802251915
couch,Russia,2665,17.520841710118717,5.652908067542214,0.53803676778279,0.4186160849905493
couch,Sweden,1782,18.73462564829667,5.652076318742985,0.520656036224252,0.4291227961453062
couch,United Kingdom,8965,18.376182572144703,5.551366424986057,0.3889822571789916,0.3600081967012452
couch,United States,55284,18.62802382996502,5.541440561464438,0.162140570276467,0.23671066413316882
