word,country,n,mean_lengths,n_strokes,H,H.scaled
house,Australia,3013,18.839821220296994,3.88416860272154,0.3528234226241582,0.4646074304834277
house,Brazil,2485,18.250139539229604,3.886116700201207,0,0
house,Canada,4822,19.652613264058328,3.5906262961426796,0.41941804492719326,0.3497404291176181
house,Czech Republic,2154,21.145056858539135,3.287372330547818,0,0
house,Finland,2308,18.678004401673288,3.653379549393414,0,0
house,France,1822,19.656494179832304,3.517563117453348,0,0
house,Germany,4779,22.39132538095033,3.1609123247541326,0.42275697382256805,0.34966482413408695
house,Hungary,1510,20.177794279369074,3.377483443708609,0,0
house,Italy,2077,18.516245226981866,3.811747713047665,0,0
house,"Korea, South",2065,17.5301754141772,4.045036319612591,0,0
house,Netherlands,1581,19.573967181832074,3.336495888678052,0,0
house,Philippines,1652,19.567390958243312,3.904963680387409,0,0
house,Poland,2021,19.418112343147712,3.772884710539337,0,0
house,Russia,3022,18.4130375407815,3.9516876240900065,0.3628451635824584,0.47670440163860645
house,Saudi Arabia,1792,17.567115506999787,4.528459821428571,0,0
house,Sweden,2281,17.87845835572078,3.9473914949583517,0,0
house,Thailand,1535,19.003613274949622,4.282736156351792,0,0
house,United Kingdom,9669,19.710888058572873,3.7747440273037545,0.27233009091300214,0.2763690839608763
house,United States,60671,19.552611641400098,3.5976001714163273,0.14228650823849007,0.13611126945482502
