word,country,n,mean_lengths,n_strokes,H,H.scaled
giraffe,Australia,2959,30.020013389206568,5.719499831023994,0.4111765959815629,0.3470921743837049
giraffe,Brazil,2682,36.58070361240738,4.415734526472781,0.4247651721770451,0.3562445856302467
giraffe,Canada,4517,31.737578494108185,5.171352667699801,0.28928240302532854,0.2785295175287367
giraffe,Czech Republic,2363,34.4265351823359,4.852729581041049,0.4241719628375061,0.35163025320473723
giraffe,Finland,2475,34.436865765760494,4.691717171717172,0.41375471178839524,0.34453278738873677
giraffe,France,1932,35.46368757157943,4.386128364389234,0.35633123800655175,0.46702818717416766
giraffe,Germany,4673,30.867696106589083,5.372779798844426,0.28924097789882103,0.28157390576852587
giraffe,Hungary,1567,30.505094101692023,5.627951499680919,0.34382280608979704,0.45301597041538666
giraffe,Italy,2178,36.775559414451706,4.581267217630854,0.41744980882302024,0.3446929440360084
giraffe,"Korea, South",1876,25.05287529146598,6.704690831556503,0.4138657017755929,0.3358322227319256
giraffe,Philippines,1580,31.42581594936176,5.157594936708861,0.35052462278080726,0.46172703835187096
giraffe,Poland,2026,30.83958768451191,5.48025666337611,0.4254122660249106,0.349270421527393
giraffe,Russia,3225,28.13445629043892,5.703875968992248,0.38501309407625,0.30622858230480143
giraffe,Sweden,2350,34.81723903338659,4.469361702127659,0.42172340937579617,0.34931851150388454
giraffe,Thailand,1807,30.38332865690112,5.529607083563918,0.4131208059939956,0.3336097417441791
giraffe,United Kingdom,9170,33.53415824018938,4.8352235550708835,0.16497942219094158,0.17732555642431586
giraffe,United States,51862,32.41608851374012,5.183139871196637,0.11363172689643664,0.12666437311230397
