word,country,n,mean_lengths,n_strokes,H,H.scaled
hospital,Australia,4077,18.1170265430384,6.197939661515821,0.4477269678709854,0.3680273356059961
hospital,Brazil,3034,17.536857531756386,5.86717205009888,0.4983778628158661,0.3953683276135821
hospital,Canada,6065,17.28259981292929,6.498268755152514,0.34079115351711503,0.35605322096702585
hospital,Czech Republic,2910,17.560944363542013,6.40446735395189,0.5075866166122306,0.40820657029982504
hospital,Finland,2971,17.93979850320547,6.40121171322787,0.4692151982137653,0.3814257003003583
hospital,France,2151,17.47155560638187,6.395165039516504,0.5165096641263391,0.4315106340540521
hospital,Germany,5285,16.829811348909434,6.3833491012298955,0.3572230549052837,0.36428575839273414
hospital,Hungary,2207,16.409657932600986,7.573176257362936,0.49259966523363835,0.41645203232211375
hospital,Italy,2652,15.558050308246365,7.638386123680242,0.48491912624941236,0.3909335257052517
hospital,"Korea, South",3157,18.818526028774777,5.743744060817232,0.48904501422673236,0.38719903832011604
hospital,Netherlands,1910,16.997784425841633,6.2534031413612565,0.3945753894474436,0.5156455749622332
hospital,Philippines,2169,15.325515447357029,7.315813739050253,0.5067244678817718,0.42268757979276983
hospital,Poland,2421,16.948350807299487,7.047914085088807,0.5235557253708609,0.4169629170654291
hospital,Russia,3471,15.43652798082093,7.3546528377989056,0.48560658864874817,0.3974748545984094
hospital,Saudi Arabia,1549,15.470569096760562,7.168495803744351,0.3896873305541017,0.5100869954109633
hospital,Sweden,2972,17.229164728965873,6.230148048452221,0.4881186271606628,0.3937889601302889
hospital,Thailand,2478,18.70251020307485,6.264729620661824,0.4797919755669279,0.40222752817317214
hospital,United Kingdom,11707,17.906764149616787,6.4608353976253525,0.17359448907163202,0.22309340213738718
hospital,United States,74037,18.035800811839433,6.341288815051933,0.1532147206752935,0.213015017603737
