word,country,n,mean_lengths,n_strokes,H,H.scaled
line,Australia,3068,8.838984545085323,1.183181225554107,0,0
line,Brazil,2956,8.780706409062295,1.263870094722598,0,0
line,Canada,5002,9.15776137095149,1.2069172331067572,0,0
line,Czech Republic,2308,8.48612931748578,1.2235701906412477,0,0
line,Finland,2376,9.706874589905265,1.3657407407407407,0,0
line,France,1854,8.268907424530402,1.1585760517799353,0,0
line,Germany,4928,8.845378934114969,1.166396103896104,0,0
line,Italy,2250,9.365012693890472,1.2826666666666666,0,0
line,"Korea, South",2045,9.411028961298479,1.6665036674816627,0,0
line,Netherlands,1549,8.78569394954805,1.158166559070368,0,0
line,Philippines,1778,8.510093262567953,1.2514060742407198,0,0
line,Poland,1840,9.840810703839134,1.392391304347826,0,0
line,Russia,3307,9.172720636871102,1.339885092228606,0,0
line,Saudi Arabia,1864,11.721105530251885,2.278969957081545,0,0
line,Sweden,2346,9.097701260519923,1.2463768115942029,0,0
line,Thailand,1758,9.7781222683545,1.8873720136518772,0,0
line,United Kingdom,10582,8.9403590592752,1.1794556794556794,0,0
line,United States,64429,8.905463736339785,1.190597401791119,0.48892702404325855,0.3852240939768329
