word,country,n,mean_lengths,n_strokes,H,H.scaled
pillow,Australia,2726,28.12624431877075,2.525311812179017,0.3359152260959512,0.44990077370133513
pillow,Brazil,2263,32.989108787185494,2.2324348210340257,0.3146014898534432,0.4227849759965661
pillow,Canada,4179,29.54712855364158,2.480976310122039,0.5117527031723684,0.4191362847362787
pillow,Czech Republic,1861,31.20647097268321,2.429339065018807,0,0
pillow,Finland,1978,30.89523947291895,2.3412537917087968,0,0
pillow,Germany,3282,29.31308832842476,2.702315661182206,0.36995520894050365,0.4884136295846852
pillow,Italy,1677,32.572127015919655,2.580799045915325,0,0
pillow,Philippines,1565,30.465893725415427,2.764217252396166,0,0
pillow,Poland,1550,29.37566359952813,2.783225806451613,0,0
pillow,Russia,2398,28.823315622409165,2.864470391993328,0.3466796460001962,0.4612679182954223
pillow,Saudi Arabia,1583,31.471927310642013,2.557801642451042,0,0
pillow,Sweden,1923,29.98468736036688,2.5231409256370254,0,0
pillow,Thailand,1579,29.67171807719459,2.660544648511716,0,0
pillow,United Kingdom,8899,29.50824495034959,2.332846387234521,0.5081925483791113,0.4030254981424798
pillow,United States,54753,30.17241021392897,2.3400544262414846,0.23113416198335657,0.24712560757161978
