word,country,n,mean_lengths,n_strokes,H,H.scaled
stereo,Australia,3111,19.078482816451764,7.02346512375442,0.4209945470243814,0.38987489567549927
stereo,Brazil,1708,17.582283700251008,7.070843091334894,0.5420105377993052,0.45593407758978066
stereo,Canada,4641,19.972593414443676,6.948933419521655,0.3188887443111096,0.336402843083125
stereo,Czech Republic,1830,19.274502120421406,7.0142076502732245,0.5496783159699918,0.43669679543939277
stereo,Finland,1936,18.102963641831202,7.925619834710743,0.5091173391141727,0.4352007002828902
stereo,France,1540,18.47202255674468,6.714935064935065,0.5388235649302967,0.4483958116908183
stereo,Germany,4544,18.47244211737407,6.796214788732394,0.3887963595966628,0.3688682826429504
stereo,Italy,2356,20.350936172970304,6.99151103565365,0.5064110593680917,0.4150589047705746
stereo,Netherlands,1573,18.30792028381918,7.131595677050223,0.5390326132626252,0.45128092594925046
stereo,Poland,1624,19.826408764638646,7.282635467980295,0.5446864225936088,0.45811529059880673
stereo,Russia,2588,17.288596174732714,7.565687789799073,0.5508731608831907,0.44778172419390017
stereo,Sweden,2217,19.455830240719315,6.645917907081642,0.5054914301739809,0.4121703687117528
stereo,United Kingdom,8783,19.667302937945358,7.043720824319709,0.18932758170519237,0.24922241477629375
stereo,United States,56738,20.590483898274538,6.704395643131587,0.13418550595449028,0.22452269240173348
