word,country,n,mean_lengths,n_strokes,H,H.scaled
compass,Australia,3030,18.920565830004364,6.18085808580858,0.4290006096469816,0.34477756863916764
compass,Brazil,1706,20.563582405210653,5.5803048065650644,0.38008279393354444,0.4979324748976075
compass,Canada,4591,19.248014793966362,6.055543454585058,0.33353510284899085,0.34378441234635826
compass,Czech Republic,2184,19.299594778467412,5.719322344322344,0.49137362413207186,0.40586837182904456
compass,Finland,2156,20.977453917414984,5.4517625231910944,0.48142337557826675,0.398271012810289
compass,Germany,4726,20.262947930565595,5.488997037663986,0.33656978916801245,0.33658336736045996
compass,Netherlands,1556,20.616846549420448,5.389460154241645,0.37669474693372124,0.49534128430501184
compass,Philippines,1627,18.869036838962028,6.682851874615857,0.385270473516221,0.5044161600903172
compass,Poland,1895,19.44028408566346,5.820580474934037,0.4941570722914029,0.40614803795737126
compass,Russia,3071,20.815838746197727,5.189840442852491,0.4640012508065963,0.3670567717218209
compass,Saudi Arabia,1504,19.5893902565505,6.35970744680851,0.3840197736431545,0.5029311918735259
compass,Sweden,2277,20.133544896703825,5.532279314888011,0.4807260549986658,0.39988747500623384
compass,Thailand,1519,20.917501412704453,5.711652402896642,0.3776696379055273,0.49626039603155314
compass,United Kingdom,9420,18.925957604531533,6.183014861995754,0.22140342434103036,0.24457613549793078
compass,United States,58921,19.45484654911509,6.087523972777109,0.1648032106489377,0.18603663349594524
