word,country,n,mean_lengths,n_strokes,H,H.scaled
coffee cup,Australia,4231,21.652478486197225,5.090758685889861,0.35768244738145116,0.3811241394333265
coffee cup,Brazil,3004,21.130127655370533,5.057589880159787,0.45269444380510904,0.3910691036150371
coffee cup,Canada,6392,22.00460852316076,5.192271589486858,0.24088718003796492,0.2865604546490923
coffee cup,Czech Republic,3063,21.61921744929745,5.1021873979758405,0.4592073140617595,0.3969741543378145
coffee cup,Finland,3435,22.052445444509114,4.682387190684134,0.44462137621680714,0.38545044041581
coffee cup,France,2448,22.203017865189796,4.784722222222222,0.4930881960477541,0.4192052325979901
coffee cup,Germany,5625,20.930765854288993,4.962488888888889,0.3148536789438855,0.3521912665786623
coffee cup,Hungary,2289,21.969281073466117,4.980777632153779,0.4925429134594604,0.41709120515279574
coffee cup,India,1558,23.535218444794705,4.685494223363286,0.39650680865438476,0.5178551037127184
coffee cup,Indonesia,1663,21.725809363530768,4.925435959110042,0.40222216983705233,0.5238478923861162
coffee cup,Italy,3049,23.80061456165612,4.547392587733683,0.4721518011640592,0.40791407165424703
coffee cup,"Korea, South",2988,21.75494849272887,4.9156626506024095,0.47759613309040744,0.4101120823170465
coffee cup,Netherlands,2029,21.249693315666157,5.007392804337112,0.5084181238485111,0.4259119788938382
coffee cup,Philippines,2597,22.806325956818846,4.6742395071236045,0.48796402916166887,0.4158356775081514
coffee cup,Poland,2650,21.272915195767816,5.305283018867924,0.46987849617544436,0.4045722126114199
coffee cup,Russia,4368,20.996899882576898,4.967261904761905,0.3466661359803967,0.37711090689406174
coffee cup,Saudi Arabia,2601,21.581404437912184,5.162629757785467,0.463271894312688,0.3975217811926593
coffee cup,Sweden,3253,21.451576495214542,4.97079618813403,0.4544948598312257,0.39402125116162107
coffee cup,Thailand,2994,24.697656058141487,4.52371409485638,0.48349838732864947,0.41444872941498473
coffee cup,United Kingdom,12817,21.960222206374016,5.070063197316065,0.18945199618889694,0.2510634070668196
coffee cup,United States,78002,22.473082334592572,4.946642393784774,0.11876056119184993,0.19568670480048853
coffee cup,Vietnam,1569,20.466946427697014,5.035054174633524,0.40042697830836654,0.5218750010861349
