word,country,n,mean_lengths,n_strokes,H,H.scaled
lightning,Australia,3754,28.802106513916918,2.0881726158763985,0.4787387757564819,0.39886093751042934
lightning,Brazil,2294,30.255976142884467,2.214472537053182,0,0
lightning,Canada,5631,30.49787016389377,2.007103534008169,0.4437384605112135,0.37996516852278117
lightning,Czech Republic,1972,23.424872133653015,3.0745436105476673,0,0
lightning,Finland,2514,27.969308672446854,2.1161495624502784,0,0
lightning,France,1763,27.484888002741435,2.281338627339762,0,0
lightning,Germany,4471,24.01119848596456,2.202639230597182,0.42529003214866123,0.35117679269204116
lightning,Hungary,1584,25.154001780320623,2.8541666666666665,0,0
lightning,Italy,2066,28.45590030380182,2.349951597289448,0,0
lightning,"Korea, South",2221,27.09299917201606,2.314272850067537,0,0
lightning,Netherlands,1526,27.1902749481719,2.27129750982962,0,0
lightning,Philippines,2168,31.475678414319912,1.9787822878228782,0,0
lightning,Poland,1687,25.92597610524261,2.6953171310017785,0,0
lightning,Russia,2600,23.591810915699323,2.6323076923076925,0,0
lightning,Saudi Arabia,1672,26.260728606521887,3.9342105263157894,0,0
lightning,Sweden,2201,26.257177801617747,2.578373466606088,0,0
lightning,Thailand,1553,28.252301758309272,2.8718609143593046,0,0
lightning,United Kingdom,11442,28.68829218384155,2.187554623317602,0.24755250407139912,0.2699801053588115
lightning,United States,72428,30.390293152224995,2.0016568178052685,0.12977134554568914,0.15674068371746655
