word,country,n,mean_lengths,n_strokes,H,H.scaled
palm tree,Australia,2743,28.29686921193226,5.229310973386803,0.5359735991567133,0.43193856944086584
palm tree,Brazil,2529,23.63258817973644,5.719256623171214,0.535767776925351,0.42899527784832875
palm tree,Canada,4303,27.532004016274676,5.081338600976063,0.44463399258135405,0.3560101671571855
palm tree,Czech Republic,2059,26.464938805811872,5.197183098591549,0.5275341631560267,0.4179649078775325
palm tree,Finland,2291,31.344307310367846,4.5233522479266695,0.5174485676308891,0.4115914447963373
palm tree,France,1795,28.714132464258856,4.85125348189415,0.530533584931732,0.4430424416804974
palm tree,Germany,4530,26.02640408192901,5.375055187637969,0.43078322924637485,0.345022551203908
palm tree,Italy,2033,28.372897899412116,4.783079193310379,0.5296704892019715,0.41946742735749826
palm tree,Poland,1902,27.2281628249009,5.1855941114616195,0.5347076608839847,0.42082771250668993
palm tree,Russia,3029,25.529283272499896,5.630571145592604,0.5287604290681993,0.4119211833507665
palm tree,Saudi Arabia,1507,25.04128170180562,6.532183145321832,0.5049871617326364,0.4197267875639697
palm tree,Sweden,2278,29.988563572054275,4.64793678665496,0.5217387881810781,0.41614966950076915
palm tree,United Kingdom,9191,29.50442274721817,4.697203786312698,0.29678203839950174,0.3197925985762239
palm tree,United States,53608,29.070544868422232,4.9290031338606175,0.12916833951471143,0.20339783643495649
