word,country,n,mean_lengths,n_strokes,H,H.scaled
horse,Australia,4092,27.655326183560867,7.39247311827957,0.3367932089215817,0.35497295835991183
horse,Brazil,2591,33.77331623844337,5.908915476649942,0.46741467069674725,0.4211380887877844
horse,Canada,6359,28.635600088800217,7.121088221418462,0.24682007668142433,0.2962963682791471
horse,Czech Republic,3967,30.029549895921942,6.703050163851777,0.3617720570843932,0.3680720019278409
horse,Finland,4228,28.207111724289362,7.063623462630085,0.3010474347687772,0.3330976158837096
horse,France,3929,29.684750535999786,6.559429880376686,0.41495309784380624,0.40591520864821745
horse,Germany,6010,27.02586300611331,7.467720465890183,0.2801853342123129,0.31814426293742215
horse,Hungary,2553,26.54577532156504,7.714845280062671,0.4359395608794008,0.4135155393920787
horse,Italy,3452,32.43286724175132,6.3525492468134415,0.3865886722006453,0.3944987167913377
horse,Japan,1582,23.74599886120839,7.735145385587863,0.5155377023546988,0.42745981027706387
horse,"Korea, South",2137,24.30125102791493,8.20121665886757,0.48638550256129875,0.4170187379983245
horse,Netherlands,2292,25.751762810473593,7.557155322862129,0.5058532068735819,0.4196419287650249
horse,Philippines,1644,29.580848596285744,6.764598540145985,0.5280374584167736,0.44893158177002757
horse,Poland,2872,29.371960904113788,7.049094707520891,0.4282631245312276,0.4045604268661824
horse,Romania,1658,31.38076995293399,6.702050663449939,0.5318305617625637,0.45012075208707186
horse,Russia,6728,29.21541562167969,6.913495838287752,0.2507119347634737,0.29623516939961664
horse,Saudi Arabia,2282,25.230185064365152,7.531113058720421,0.4914093505257069,0.40761213982590533
horse,Slovakia,1774,30.38313328062638,6.851747463359639,0.5295536764229918,0.45242132196291246
horse,Sweden,4524,29.21913126611548,6.825596816976128,0.33056447389082344,0.35118321189171325
horse,Thailand,2612,26.134942392474013,7.187978560490046,0.4564100613429886,0.3753997594800923
horse,Ukraine,1501,29.39624514660981,6.710193204530313,0.5408523986451584,0.45410955283691656
horse,United Kingdom,11563,30.689773318597688,6.6148058462336765,0.19592459498815692,0.2651712955406951
horse,United States,68692,29.298622927346287,7.116214406335526,0.13511687493704044,0.23747517223981104
