word,country,n,mean_lengths,n_strokes,H,H.scaled
stairs,Australia,3100,25.098867570230073,1.6180645161290323,0,0
stairs,Brazil,2309,25.26390003948153,1.9436985708098744,0,0
stairs,Canada,4692,24.869460261702816,1.567774936061381,0.3701477183725523,0.4894510433475843
stairs,Czech Republic,1940,25.755803598160938,1.6896907216494845,0,0
stairs,Finland,2189,26.140884919269272,1.6592051164915487,0,0
stairs,France,1615,24.819806421433427,1.8606811145510835,0,0
stairs,Germany,4484,25.444623487428746,1.5838537020517396,0.36752583422834,0.48692653367835514
stairs,Italy,1749,25.49005760036389,2.0989136649514006,0,0
stairs,"Korea, South",1764,24.222150987207492,2.697845804988662,0,0
stairs,Philippines,1680,24.389850684653275,1.7095238095238094,0,0
stairs,Poland,1662,26.337224088811755,1.7515042117930204,0,0
stairs,Russia,2321,24.16763036296148,2.740629039207238,0,0
stairs,Saudi Arabia,1553,24.471206234824763,3.284610431423052,0,0
stairs,Sweden,2130,25.21776420183232,1.8460093896713614,0,0
stairs,United Kingdom,9746,25.030796996028194,1.5550995280114919,0.4978122023855153,0.397530844948172
stairs,United States,59604,24.909450864792614,1.5606335145292263,0.1541343834023397,0.21377084196884738
