word,country,n,mean_lengths,n_strokes,H,H.scaled
tornado,Australia,3232,146.53563946307833,2.120977722772277,0.18987019282548617,0.205090790062793
tornado,Brazil,2785,141.44668971352579,2.0552962298025133,0.2382246181253608,0.24757180087376673
tornado,Canada,5138,144.0607965745976,2.152783184118334,0.17182593002227245,0.18509246244413938
tornado,Czech Republic,2273,141.74820944840897,2.050153981522217,0.28912353797531515,0.2854336918337433
tornado,Finland,2387,142.02633699210264,2.174696271470465,0.25022963137456944,0.24986283347686028
tornado,France,1924,142.9700600433431,1.9272349272349272,0.3228413040093233,0.30676439852571274
tornado,Germany,4810,150.16122167809124,2.064241164241164,0.1683285273452855,0.16787684924410262
tornado,Hungary,1661,135.09313341461294,2.3829018663455748,0.3433289274023716,0.31163597364012874
tornado,Italy,2361,153.61888178345632,1.6641253706056756,0.2531325697485684,0.25679448500804714
tornado,"Korea, South",1989,144.15526261261823,1.7998994469582705,0.3251745904154294,0.3161164336758857
tornado,Philippines,1733,138.41319804288455,2.10732833237161,0.3371447745140679,0.3148082243422093
tornado,Poland,2024,148.28766902014954,2.116106719367589,0.29684605817752074,0.2906500561985364
tornado,Russia,3237,133.64951264369228,2.2431263515600866,0.19727993335125754,0.2065373539903254
tornado,Saudi Arabia,1681,135.03996187320146,2.5788221296847116,0.3058146511459947,0.2769190649477443
tornado,Sweden,2374,146.23376167403066,2.2089300758213986,0.23965155737933877,0.23789589513550785
tornado,Thailand,1852,138.92948852622095,2.0053995680345573,0.34917535704623986,0.33523017245487646
tornado,United Kingdom,10036,152.73104633599812,2.1325229174970106,0.14616564160503545,0.15457665828970113
tornado,United States,64587,147.0081501337621,1.9678573087463422,0.13227428542681116,0.14692745458672588
