word,country,n,mean_lengths,n_strokes,H,H.scaled
carrot,Australia,3013,17.67446687899744,5.993030202456024,0.49354781381958035,0.384730859482275
carrot,Brazil,2684,16.861588802965276,5.928464977645305,0.45460230935224216,0.3523938734086267
carrot,Canada,4725,18.142449344708997,5.782433862433862,0.4155507839819905,0.3192793935650222
carrot,Czech Republic,2319,17.04966561285837,6.135403191030616,0.45812835599240526,0.35246537677238626
carrot,Finland,2579,15.914268192028741,5.9565723148507175,0.44491220631161277,0.3430673815869338
carrot,France,1846,16.73130868344721,6.029794149512459,0.4585531015363165,0.37403096382029927
carrot,Germany,4655,14.443236275226974,6.924382384532761,0.41866007667751465,0.326390074039238
carrot,Hungary,1565,15.849671746737789,6.328434504792332,0.3380691565405515,0.44895564615384703
carrot,Italy,2190,17.31866117525327,5.684018264840183,0.4608042643703065,0.35199241756940486
carrot,"Korea, South",1927,14.918526931011128,6.3876491956408925,0.4697251969662272,0.3880789782209921
carrot,Netherlands,1518,16.139757707271162,6.484848484848484,0.34591567538727164,0.45865681172972483
carrot,Philippines,1761,15.560211664964067,6.0999432140829075,0.46507364560135417,0.38001835537509737
carrot,Poland,2105,15.870371961744011,6.505463182897862,0.47950489105758604,0.39627298252486076
carrot,Russia,3056,15.09222927942536,7.119764397905759,0.4881354692158868,0.38906880546518124
carrot,Saudi Arabia,1510,15.687171351676756,7.178145695364239,0.3673341909770617,0.4842065484609309
carrot,Sweden,2298,17.531726843070768,6.178416013925152,0.4822015807625204,0.3719738438763825
carrot,Thailand,1885,15.499148899624833,5.9862068965517246,0.4511013990898231,0.37103564846412296
carrot,United Kingdom,9549,17.041222369878607,6.063881034663315,0.30398565855259024,0.2819300246744589
carrot,United States,56536,18.74599871636165,5.643094665345974,0.13450880323419606,0.17958350902507833
