word,country,n,mean_lengths,n_strokes,H,H.scaled
brain,Australia,3213,34.466536591210804,8.169934640522875,0.3026041660962457,0.32233997806169623
brain,Brazil,2998,25.178733235951146,8.913275517011341,0.34199811287871157,0.3527882606172421
brain,Canada,5122,34.37301834522895,7.754002342834831,0.26071280682608006,0.295240330508306
brain,Czech Republic,2304,30.657568055674865,8.588975694444445,0.4084407758133487,0.3967776108462039
brain,Finland,2364,33.97270934395899,8.388747884940779,0.33861226564586894,0.3427571822664579
brain,France,1931,33.6558291640477,7.902641118591403,0.4277398076355241,0.3915054669750656
brain,Germany,4456,31.447888474319203,8.422127468581687,0.23884784083688712,0.28369248930701807
brain,Hungary,1770,30.432379424615487,8.378531073446327,0.4291247963859738,0.3956851629019281
brain,Italy,2384,30.794696676369327,7.995805369127517,0.39094566703092,0.3871445188514766
brain,"Korea, South",2458,32.03297859795215,8.148901545972334,0.33598027720630247,0.3388866913594382
brain,Netherlands,1567,34.16253558737562,8.370772176132737,0.49251926121299067,0.4095368629489547
brain,Philippines,2013,30.016453671980265,8.28415300546448,0.4194589519330094,0.39397628750606317
brain,Poland,2173,32.05718543013431,8.39622641509434,0.4114371756656222,0.39804428014337667
brain,Russia,3713,28.021707658805255,8.690008079719902,0.27804820205207575,0.31214970877761417
brain,Saudi Arabia,1898,38.1159176263785,8.423076923076923,0.3896286489939478,0.38618254558493337
brain,Sweden,2232,34.12081113233572,8.220430107526882,0.3892293728594399,0.38700827973181373
brain,Thailand,2113,33.79299363657724,7.598674869853289,0.4030454698248,0.3886849502494963
brain,United Kingdom,10033,36.372778721682145,7.875610485398186,0.19572661629811214,0.25600554024056554
brain,United States,60478,34.34793568048673,7.813403221005986,0.11901098253633893,0.21110000720826605
