word,country,n,mean_lengths,n_strokes,H,H.scaled
helicopter,Australia,4002,15.378895090106507,8.142178910544727,0.37246124731051794,0.3877598857721505
helicopter,Brazil,2975,14.159368484261636,8.150588235294117,0.4943660454708263,0.4120906912307681
helicopter,Canada,5776,15.903875641726279,8.044840720221607,0.28292375972605655,0.32570684462121763
helicopter,Czech Republic,2976,13.344042640849908,8.42372311827957,0.4914595824189975,0.4097094598604859
helicopter,Finland,3168,15.770552205708642,7.971590909090909,0.38742324226217356,0.3855966616607456
helicopter,France,2283,14.448332976744435,7.900131406044678,0.5222568008069469,0.44608978214389744
helicopter,Germany,6003,13.53516612160111,8.308678993836415,0.28721909638052934,0.3273955456253604
helicopter,Hungary,2123,14.617414728089699,8.572774375883185,0.4927151778178641,0.42068062370754883
helicopter,Italy,2649,15.980965313601098,8.050207625519064,0.4775965506137002,0.39786574561104865
helicopter,"Korea, South",2176,16.036264499743886,8.835018382352942,0.4927718556502249,0.40211828866689564
helicopter,Netherlands,1956,14.102376418297178,8.150817995910021,0.520143992992056,0.4400028625249408
helicopter,Philippines,1935,15.174658075643643,8.3984496124031,0.5320974859835654,0.45413832715467073
helicopter,Poland,2537,13.847668949503001,8.352384706346077,0.4917488250074988,0.4035560157307334
helicopter,Russia,3767,14.224941505256174,8.520042474117334,0.4110486088315079,0.40690554555838776
helicopter,Saudi Arabia,2089,15.230472858074915,8.855911919578746,0.482681528525035,0.41277646539993285
helicopter,Sweden,3077,16.005432980547027,8.09489762755931,0.41933872558818486,0.40459049244919315
helicopter,Thailand,2026,17.397745591452892,8.445705824284303,0.5018072549235187,0.4108339104284118
helicopter,United Kingdom,11549,15.770518693651153,7.9012901549917745,0.1640213362354164,0.23566854957458622
helicopter,United States,66633,17.516157231283838,7.724310776942356,0.1310508934009149,0.23236095406944784
