word,country,n,mean_lengths,n_strokes,H,H.scaled
frog,Australia,3711,24.41932557856869,6.938291565615737,0.3073490850063036,0.3550886486674824
frog,Brazil,3154,24.649216050378172,6.080849714648066,0.3721348889867098,0.39849731222245804
frog,Canada,5555,24.026785621312094,6.813861386138614,0.1924921052071571,0.2596567413779016
frog,Czech Republic,2762,23.103848802249853,6.666545981173063,0.40411766902788077,0.40891260264375023
frog,Finland,2879,24.168018406093278,6.564432094477249,0.36613741745046485,0.3903614886545837
frog,France,2165,25.394751902179603,6.320554272517321,0.4755363315065685,0.4102734572415642
frog,Germany,5212,22.506683376800023,7.015349194167306,0.21704738048285555,0.2810217435464418
frog,Hungary,2123,21.42486212546465,7.252943947244465,0.46952962935300535,0.40433417335449007
frog,Italy,2710,23.74331906413592,6.676383763837638,0.38285173741931194,0.3955884139085357
frog,"Korea, South",2564,20.26744429675366,7.481669266770671,0.42444241929210774,0.3545418165573517
frog,Netherlands,1638,22.577000909984278,6.989010989010989,0.5112700390648685,0.43344805875315906
frog,Philippines,2027,23.218157279082163,6.821410952146029,0.4761226236312085,0.41005519033527554
frog,Poland,2421,22.553224644526168,6.889301941346551,0.44142311420178554,0.3681210890056209
frog,Russia,3972,22.259942732837423,6.909113796576032,0.31823266729878935,0.3609966584948039
frog,Saudi Arabia,2346,22.005691486399986,7.309889173060529,0.4446563378469567,0.38599401108878395
frog,Sweden,2749,24.02797963722354,6.57984721716988,0.3811638195065703,0.3960652814257141
frog,Thailand,2388,22.633778302279524,6.8538525963149075,0.4355357626668147,0.3769916280614843
frog,United Kingdom,11481,23.828020061735977,6.856458496646634,0.1403332138124627,0.22211904829383
frog,United States,66987,24.670118733286905,6.772209533193007,0.1355686057656708,0.23391751046702167
