word,country,n,mean_lengths,n_strokes,H,H.scaled
fireplace,Australia,3917,22.345102999569665,6.742149604288997,0.2790972866957401,0.2726725853433779
fireplace,Brazil,2571,21.313963737350527,6.50486192143135,0.3679723867125252,0.29149484220213545
fireplace,Canada,6149,23.636973707737095,5.94324280370792,0.1735599843906512,0.19510361834188789
fireplace,Czech Republic,2320,21.867856615754548,7.563362068965517,0.37438183639859085,0.30052726595722684
fireplace,Finland,2388,23.292808755799715,6.793969849246231,0.3788085965009153,0.30304420072284527
fireplace,France,1694,21.366413259364727,6.687131050767414,0.41262467668304087,0.3406695275327083
fireplace,Germany,3138,23.361072687751047,7.829827915869981,0.25867508475127904,0.24725843077279766
fireplace,Hungary,1947,21.007920258230705,7.33487416538264,0.43067998994574674,0.36192553337821193
fireplace,Italy,2222,22.061972986778873,6.8996399639964,0.41386715606227886,0.3501565330829847
fireplace,"Korea, South",1655,21.80087958736222,7.3117824773413895,0.41615949365746313,0.34423477081864096
fireplace,Netherlands,1546,23.43068570291625,6.93143596377749,0.4231154583455749,0.34925036195901005
fireplace,Philippines,1900,20.65497110338172,7.224736842105263,0.4231848948304254,0.3536821337982855
fireplace,Poland,2004,22.248229212856312,7.247005988023952,0.42396175318800394,0.3573094289676808
fireplace,Russia,3221,22.231908782814788,7.078857497671531,0.3105131101797206,0.28048000234038195
fireplace,Sweden,2145,24.53905818303243,7.375757575757576,0.37647039633328494,0.3014525028721546
fireplace,Thailand,1691,22.438519007918387,7.3424009461856885,0.42825466210340807,0.35751486560784873
fireplace,United Kingdom,12795,23.395055474370427,6.191402891754592,0.16530694606254143,0.18834213390229085
fireplace,United States,76065,23.981419327873258,6.002931703148623,0.14099624570902614,0.16361487997596302
