word,country,n,mean_lengths,n_strokes,H,H.scaled
binoculars,Australia,3315,18.77668759889755,6.949019607843137,0.3510620436847577,0.37144414628191225
binoculars,Brazil,2287,17.537267587217496,6.886313948404022,0.4718630949517383,0.4070820907310598
binoculars,Canada,4831,18.010186787505017,6.9472158973297455,0.24827290894616555,0.2975237518176177
binoculars,Czech Republic,1660,18.761116267741617,7.027710843373494,0.5029641103069857,0.4211221233407823
binoculars,Finland,2039,18.403755808391058,6.73320255026974,0.47610802896279925,0.4052775253872157
binoculars,Germany,3393,18.70583821968679,7.061302681992337,0.3597117677765008,0.37753037160076947
binoculars,Italy,2041,18.434826570137062,6.683488486036257,0.4631682449899277,0.3926743067372649
binoculars,Philippines,1549,17.571021629505232,7.296965784377018,0.5146334631849337,0.4305120899873426
binoculars,Poland,1502,18.36925641474185,6.922103861517976,0.5140735848546946,0.42847931355813196
binoculars,Russia,2994,17.430287656938376,7.028056112224449,0.42721691126534056,0.36023621189760985
binoculars,Sweden,1634,19.784885724218856,7.1432068543451654,0.5009477390259783,0.4209216598524198
binoculars,United Kingdom,9898,18.319265316128618,6.751363911901394,0.18816325546439402,0.24662855067069867
binoculars,United States,57941,19.260229746681045,6.729604252601785,0.1440419663802236,0.2199699578196194
