word,country,n,mean_lengths,n_strokes,H,H.scaled
lighter,Australia,2980,19.527721865271154,4.28255033557047,0.473069342216194,0.36154567332878695
lighter,Brazil,2080,19.483702345499573,4.266826923076923,0.4513068621956992,0.3399396370708119
lighter,Canada,4843,19.71009443598097,4.231468098286186,0.48450090010072094,0.3509452365570374
lighter,Czech Republic,1673,18.425938410283738,4.539748953974895,0.31113561291342096,0.41754660975364954
lighter,Finland,1913,19.623926725213252,4.248301097752222,0.4366967235597423,0.35514959767762583
lighter,Germany,3631,18.63098087341883,4.296337097218397,0.4645226736942635,0.34332060258316943
lighter,Italy,1619,20.540600064451723,4.334156886967263,0.2859319227675459,0.38518041007293885
lighter,"Korea, South",1989,17.90058669424535,4.748114630467572,0.4500840239002943,0.3399993904206087
lighter,Philippines,1757,18.16925214716472,4.577689243027889,0.2935628855948681,0.3947830561984536
lighter,Russia,2007,17.881582383258653,4.947184853014449,0.4578787768122334,0.3442487160976899
lighter,Sweden,1738,19.903335919090345,4.4672036823935555,0.29728148367396096,0.39971315559857756
lighter,United Kingdom,9006,19.394808584773745,4.252498334443704,0.4211531853204395,0.3014680051598063
lighter,United States,57558,20.36125264116502,4.071093505681226,0.19865332465656102,0.19661361662346052
