word,country,n,mean_lengths,n_strokes,H,H.scaled
angel,Australia,3692,19.38680156195232,7.9829360780065,0.35062114552142337,0.280465655101752
angel,Brazil,2563,19.972096846618783,7.5520873975809595,0.4078791075576125,0.3592683556054439
angel,Canada,5287,20.114655045325705,7.827879704936637,0.2443278771994109,0.26440033256359746
angel,Czech Republic,2603,21.22325584922669,7.522858240491741,0.40863117996885256,0.36301067245707824
angel,Finland,2767,20.702750507340944,7.570292735814962,0.38583183241677627,0.3570049272359416
angel,France,1988,20.201894988349864,7.6519114688128775,0.47399843204284997,0.3795514294673847
angel,Germany,4714,19.561913529359224,7.850869749681799,0.2807448049238533,0.29082284925751006
angel,Hungary,2091,19.033932007242576,8.021999043519846,0.4601734206269508,0.3680991207078468
angel,Italy,2567,20.496846430761472,7.7837943124269575,0.4000034218075434,0.3625539906900087
angel,"Korea, South",2276,20.260740133440407,8.232425307557119,0.38704833600706906,0.34780600856336774
angel,Netherlands,1617,19.397221469317294,8.217687074829932,0.49069424738882034,0.3859702768180569
angel,Philippines,2081,20.027324138506305,8.049014896684286,0.46241451959568636,0.37241052771216565
angel,Poland,2436,20.062334245339432,7.782430213464696,0.46098399396576967,0.3718024820476483
angel,Russia,3577,18.97664981564607,8.169974839250768,0.36927435151325677,0.29294457167342347
angel,Saudi Arabia,1755,20.69850116815069,8.40968660968661,0.4734554783173241,0.3794422650680648
angel,Sweden,2615,20.714807569632374,7.810707456978967,0.4010904255277232,0.35989438529078793
angel,Thailand,2079,19.70670899772186,8.657527657527657,0.4587199591625996,0.3722842815280372
angel,United Kingdom,10933,19.665431051782463,7.955455959023141,0.17580711762188445,0.2058807371893459
angel,United States,64278,20.299711280972403,7.731121067861476,0.1450206157204619,0.17937549910697667
