word,country,n,mean_lengths,n_strokes,H,H.scaled
rainbow,Australia,2819,24.371866443785585,2.7708407236608728,0.5572205343933879,0.46274642614160977
rainbow,Brazil,2582,21.04880020358332,2.652594887683966,0.5505467392370192,0.44908877966871674
rainbow,Canada,4303,25.13767068344721,2.576109690913316,0.5542734440497558,0.44292413072429054
rainbow,Czech Republic,1992,22.356676096661037,2.3473895582329316,0.33633904987675,0.45085155623922524
rainbow,Finland,2174,23.60705702915835,2.455381784728611,0.36166837767138155,0.48085360792737664
rainbow,France,1729,23.498409581126907,2.308270676691729,0,0
rainbow,Germany,4317,23.05959437450637,2.373407458883484,0.5793675392186516,0.4555889857499867
rainbow,Italy,1993,21.96664988732298,2.7300551931761166,0.3601069782782026,0.4792257884670005
rainbow,"Korea, South",1787,22.63407006006291,2.911583659764969,0.36389659743412295,0.483686108008455
rainbow,Philippines,1506,22.540707653448887,3.182602921646746,0.3524434983431221,0.47049548740696223
rainbow,Poland,1746,23.75327971527857,2.370561282932417,0,0
rainbow,Russia,2852,22.40894095054016,2.3394109396914446,0.3578292980226494,0.47672688262129426
rainbow,Saudi Arabia,1658,23.081089225290842,2.9861278648974667,0,0
rainbow,Sweden,2227,23.912359364501942,2.2941176470588234,0.3544488452741798,0.4722591371075582
rainbow,Thailand,1627,22.98823668578269,3.027658266748617,0,0
rainbow,United Kingdom,9284,24.34767811184646,2.3358466178371393,0.4928905934207745,0.3880826745612892
rainbow,United States,56330,25.065521939360202,2.5758743120894727,0.17197405722029852,0.2512903778755622
