word,country,n,mean_lengths,n_strokes,H,H.scaled
bed,Australia,2775,12.243849467285058,6.025585585585586,0.5372740920661843,0.4474701675484876
bed,Brazil,2451,13.62921296155039,5.537331701346389,0.3838568320407563,0.5055414154533864
bed,Canada,3960,12.948487977714159,5.856565656565657,0.5280563993841663,0.4265277800429075
bed,Czech Republic,2037,12.299697963534898,5.533627884143348,0.37470777590935583,0.4956696849988829
bed,Finland,2231,12.994387609955275,5.692066337965038,0.39090368979967904,0.5136402204606466
bed,France,1651,11.76010422759855,6.0751059963658385,0,0
bed,Germany,4357,12.077569459212251,5.712416800550837,0.5692132260621896,0.45554578870873985
bed,Italy,1537,12.464804079472646,6.272608978529603,0,0
bed,Poland,1795,12.0923031663343,6.075208913649025,0.36934455769448654,0.4897456714526782
bed,Russia,3028,11.421921994441592,6.060105680317041,0.5546344613401119,0.4610881316917118
bed,Sweden,2036,12.567487202885331,5.912573673870334,0.3850823637138382,0.5075285462983543
bed,United Kingdom,8359,12.146525496850789,5.893169039358775,0.4336117650949701,0.3524393912174557
bed,United States,49249,13.13085870526781,5.693272959857053,0.1801293694492348,0.2538991402000993
