word,country,n,mean_lengths,n_strokes,H,H.scaled
flashlight,Australia,5745,10.586978918783297,7.43881636205396,0.4758080897930943,0.3794798467388615
flashlight,Brazil,3902,10.194165460808446,7.672731932342389,0.5625138622141961,0.4512657620977307
flashlight,Canada,9046,11.004343741550766,7.288525315056378,0.323170847279663,0.334866996964141
flashlight,Czech Republic,3666,10.777234141844454,7.732678668848882,0.5557945598535337,0.44747677649127404
flashlight,Finland,4463,11.330575978022788,7.1100156845171405,0.45747468158760907,0.38844560484613716
flashlight,France,3915,10.32149145891504,7.320051085568327,0.5605695681352096,0.44769929050299617
flashlight,Germany,6593,10.484921759977455,7.517973608372516,0.44052974880444956,0.35649941471567803
flashlight,Hungary,3086,11.634506124866405,7.627349319507453,0.5295050852606791,0.42544496494388206
flashlight,India,1803,9.744203630417525,8.095396561286744,0.3836271187647322,0.5056673216507708
flashlight,Indonesia,2415,10.233699267211982,7.616149068322981,0.5389120258874551,0.44893289008487997
flashlight,Italy,3637,11.839734433518869,7.6772064888644485,0.5279985735938489,0.4282105545215287
flashlight,Japan,1697,10.631731168764984,7.725987035945787,0.38119153880270495,0.5025680682236058
flashlight,"Korea, South",2861,10.398772093523226,7.806710940230689,0.5440700854443103,0.4338228833227515
flashlight,Netherlands,2907,10.171228716314525,7.394564843481252,0.5526370294737675,0.4371466216506437
flashlight,Philippines,3105,10.521789742267583,7.727214170692432,0.5417989066260648,0.4329030621337213
flashlight,Poland,3026,10.944141515752703,7.694976867151355,0.5568684992418691,0.4434439593946569
flashlight,Romania,2332,10.825296884416554,7.999142367066895,0.5458635716745835,0.4551947149223982
flashlight,Russia,6517,10.445913230848342,7.960104342488875,0.4255389970257194,0.3857836510381491
flashlight,Saudi Arabia,2944,11.647296198174331,7.856657608695652,0.520851917924662,0.42085472696465104
flashlight,Slovakia,1650,10.58095314098396,7.484242424242424,0.37735331607456835,0.49871329255645747
flashlight,Sweden,4650,10.671322076700523,7.446881720430108,0.47314848627850886,0.37380527157033155
flashlight,Thailand,3558,11.623442549133735,7.519955030916245,0.5021531382115788,0.4062932264050472
flashlight,Ukraine,1526,10.313748889308599,7.873525557011796,0.36872845923065606,0.48894644394119163
flashlight,United Kingdom,17950,10.940276577949774,7.324178272980501,0.20714603391769756,0.2671483196632663
flashlight,United States,103196,11.278867872916745,7.101515562618706,0.13484786695593706,0.2209297511151711
flashlight,Vietnam,1599,11.13105394477136,7.567229518449031,0.37420644393666813,0.49531399603576837
