word,country,n,mean_lengths,n_strokes,H,H.scaled
triangle,Australia,2742,24.578353270992924,1.4642596644784829,0,0
triangle,Brazil,2620,23.915549764061215,1.4889312977099236,0,0
triangle,Canada,4297,25.23042338353602,1.4419362345822666,0,0
triangle,Czech Republic,1876,24.06190396594584,1.7116204690831556,0,0
triangle,Finland,2075,25.75463889911258,1.6038554216867469,0,0
triangle,France,1612,24.44089861751152,1.40136476426799,0,0
triangle,Germany,4020,23.258332173277623,1.707960199004975,0,0
triangle,Italy,1878,23.65538503473807,1.4515441959531417,0,0
triangle,"Korea, South",1749,23.94088974388191,1.751286449399657,0,0
triangle,Poland,1514,25.571505180971975,1.7793923381770145,0,0
triangle,Russia,2531,24.757214335119144,1.732911892532596,0,0
triangle,Saudi Arabia,1678,24.70986745977476,2.2085816448152564,0,0
triangle,Sweden,2227,25.188832081434896,1.4216434665469242,0,0
triangle,United Kingdom,8914,24.73791540759463,1.4457033879291004,0.4542542218137988,0.3752651719726521
triangle,United States,55646,24.92094158283389,1.416094597994465,0.19047985667420614,0.19639824769343628
