word,country,n,mean_lengths,n_strokes,H,H.scaled
fish,Australia,3328,27.797048013691175,3.2515024038461537,0.5520161858399638,0.4701025681023761
fish,Brazil,2496,25.049164689870935,3.4326923076923075,0.5640041238230038,0.4685829469317226
fish,Canada,4832,27.526347594353904,3.3296771523178808,0.46984513813594525,0.42079019312407456
fish,Czech Republic,2395,27.892014328778174,3.1189979123173277,0.5655026749971868,0.4701334682318973
fish,Finland,2164,27.396452685084384,3.207486136783734,0.395843695701601,0.5196848530484369
fish,France,1966,27.184078246548445,3.119532044760936,0.386705313746744,0.5096863022415739
fish,Germany,4687,27.300318124346543,3.064433539577555,0.5540485743398508,0.45401960262554997
fish,Hungary,1789,26.951653880019478,3.31078814980436,0.38529831798018455,0.508396233146345
fish,Italy,2303,25.128807291805042,3.412505427702996,0.556954977020479,0.46115029905923643
fish,"Korea, South",2292,24.496395387421384,3.6391797556719023,0.5590684166537391,0.4648513538866083
fish,Netherlands,1565,27.750148544687942,3.0517571884984025,0,0
fish,Philippines,1861,23.858537999001125,3.7286405158516924,0.39381509593814834,0.5173653678664298
fish,Poland,2002,26.194690089098003,3.2927072927072927,0.39018869454827615,0.5132132104910728
fish,Russia,2638,20.78024044418368,4.456785443517816,0.58790965689814,0.4676919363245758
fish,Sweden,2412,27.90416020182946,2.9966832504145935,0.5608950661057001,0.4653195860947182
fish,Thailand,2142,24.646962602600617,3.545284780578898,0.5516708958289276,0.4547235692757947
fish,United Kingdom,9451,26.831468711169602,3.3918103904348746,0.34386694292889025,0.35793689544170915
fish,United States,56717,27.182636314054246,3.3050231852883614,0.16843609051694855,0.2554618135794899
