country1,country2,dist,word
Australia,Brazil,1.149033546447754,stereo
Australia,Canada,0.6108112931251526,stereo
Australia,Czech Republic,1.1848015785217285,stereo
Australia,Finland,0.6361241936683655,stereo
Australia,France,1.285886287689209,stereo
Australia,Germany,0.44993650913238525,stereo
Australia,Italy,0.37807849049568176,stereo
Australia,Poland,1.0041708946228027,stereo
Australia,Russia,0.9495245814323425,stereo
Australia,Sweden,0.6096925735473633,stereo
Australia,United Kingdom,1.176184892654419,stereo
Australia,United States,2.2453746795654297,stereo
Brazil,Canada,1.712884783744812,stereo
Brazil,Czech Republic,0.44345614314079285,stereo
Brazil,Finland,1.3652400970458984,stereo
Brazil,France,0.6569439768791199,stereo
Brazil,Germany,0.9132217168807983,stereo
Brazil,Italy,1.0067505836486816,stereo
Brazil,Poland,0.5055370926856995,stereo
Brazil,Russia,0.4376567602157593,stereo
Brazil,Sweden,0.8612444400787354,stereo
Brazil,United Kingdom,2.2927186489105225,stereo
Brazil,United States,3.355712652206421,stereo
Canada,Czech Republic,1.7287448644638062,stereo
Canada,Finland,0.6303014755249023,stereo
Canada,France,1.840140461921692,stereo
Canada,Germany,0.8676548600196838,stereo
Canada,Italy,0.770089864730835,stereo
Canada,Poland,1.51701819896698,stereo
Canada,Russia,1.4959808588027954,stereo
Canada,Sweden,0.9900019764900208,stereo
Canada,United Kingdom,0.6257112622261047,stereo
Canada,United States,1.6771820783615112,stereo
Czech Republic,Finland,1.3551727533340454,stereo
Czech Republic,France,0.7135183811187744,stereo
Czech Republic,Germany,0.9169758558273315,stereo
Czech Republic,Italy,1.069679856300354,stereo
Czech Republic,Poland,0.5280725359916687,stereo
Czech Republic,Russia,0.4385768473148346,stereo
Czech Republic,Sweden,0.8592380285263062,stereo
Czech Republic,United Kingdom,2.3182973861694336,stereo
Czech Republic,United States,3.3796443939208984,stereo
Finland,France,1.5368850231170654,stereo
Finland,Germany,0.6917182207107544,stereo
Finland,Italy,0.6856823563575745,stereo
Finland,Poland,1.1943538188934326,stereo
Finland,Russia,1.1664735078811646,stereo
Finland,Sweden,0.678070068359375,stereo
Finland,United Kingdom,1.0758347511291504,stereo
Finland,United States,2.1096575260162354,stereo
France,Germany,1.1093177795410156,stereo
France,Italy,1.161678671836853,stereo
France,Poland,0.6071116328239441,stereo
France,Russia,0.7519713044166565,stereo
France,Sweden,1.1673712730407715,stereo
France,United Kingdom,2.3378446102142334,stereo
France,United States,3.3653740882873535,stereo
Germany,Italy,0.4241713881492615,stereo
Germany,Poland,0.7491912841796875,stereo
Germany,Russia,0.7150328755378723,stereo
Germany,Sweden,0.39553043246269226,stereo
Germany,United Kingdom,1.424314260482788,stereo
Germany,United States,2.4826064109802246,stereo
Italy,Poland,0.8432481288909912,stereo
Italy,Russia,0.8767001032829285,stereo
Italy,Sweden,0.5167462229728699,stereo
Italy,United Kingdom,1.3365826606750488,stereo
Italy,United States,2.382441282272339,stereo
Poland,Russia,0.4812227189540863,stereo
Poland,Sweden,0.7419725060462952,stereo
Poland,United Kingdom,2.066495418548584,stereo
Poland,United States,3.1202640533447266,stereo
Russia,Sweden,0.7276532053947449,stereo
Russia,United Kingdom,2.077399969100952,stereo
Russia,United States,3.1434011459350586,stereo
Sweden,United Kingdom,1.5753682851791382,stereo
Sweden,United States,2.6098639965057373,stereo
United Kingdom,United States,1.0868830680847168,stereo
