country1,country2,dist,word
Australia,Brazil,0.4264973998069763,strawberry
Australia,Canada,0.5810551047325134,strawberry
Australia,Czech Republic,0.811281144618988,strawberry
Australia,Finland,0.4332791268825531,strawberry
Australia,France,0.8230285048484802,strawberry
Australia,Germany,0.4231111407279968,strawberry
Australia,Italy,0.5135979652404785,strawberry
Australia,"Korea, South",0.5323014259338379,strawberry
Australia,Philippines,0.6068646907806396,strawberry
Australia,Poland,0.7667472958564758,strawberry
Australia,Russia,0.42007532715797424,strawberry
Australia,Saudi Arabia,0.7908161282539368,strawberry
Australia,Sweden,0.6507302522659302,strawberry
Australia,Thailand,0.9491186141967773,strawberry
Australia,United Kingdom,1.0068646669387817,strawberry
Australia,United States,2.0725488662719727,strawberry
Brazil,Canada,0.7562424540519714,strawberry
Brazil,Czech Republic,0.6837044358253479,strawberry
Brazil,Finland,0.4819161891937256,strawberry
Brazil,France,0.7006198167800903,strawberry
Brazil,Germany,0.65654754638671875,strawberry
Brazil,Italy,0.44551703333854675,strawberry
Brazil,"Korea, South",0.5151682496070862,strawberry
Brazil,Philippines,0.607627809047699,strawberry
Brazil,Poland,0.6025092601776123,strawberry
Brazil,Russia,0.5857030749320984,strawberry
Brazil,Saudi Arabia,0.7489301562309265,strawberry
Brazil,Sweden,0.598674476146698,strawberry
Brazil,Thailand,0.9252457022666931,strawberry
Brazil,United Kingdom,1.199478268623352,strawberry
Brazil,United States,2.264594793319702,strawberry
Canada,Czech Republic,1.2790718078613281,strawberry
Canada,Finland,0.7246471643447876,strawberry
Canada,France,1.168291449546814,strawberry
Canada,Germany,0.42892539501190186,strawberry
Canada,Italy,0.8514204025268555,strawberry
Canada,"Korea, South",0.9753047227859497,strawberry
Canada,Philippines,0.7536537051200867,strawberry
Canada,Poland,1.1203571557998657,strawberry
Canada,Russia,0.5441401600837708,strawberry
Canada,Saudi Arabia,1.1667503118515015,strawberry
Canada,Sweden,0.9063248634338379,strawberry
Canada,Thailand,1.3433969020843506,strawberry
Canada,United Kingdom,0.6287113428115845,strawberry
Canada,United States,1.5893640518188477,strawberry
Czech Republic,Finland,0.8135064244270325,strawberry
Czech Republic,France,0.6929481029510498,strawberry
Czech Republic,Germany,1.1190658807754517,strawberry
Czech Republic,Italy,0.7239832282066345,strawberry
Czech Republic,"Korea, South",0.6966874003410339,strawberry
Czech Republic,Philippines,0.9337064027786255,strawberry
Czech Republic,Poland,0.6861110925674438,strawberry
Czech Republic,Russia,0.994785487651825,strawberry
Czech Republic,Saudi Arabia,0.7208690047264099,strawberry
Czech Republic,Sweden,0.7993913292884827,strawberry
Czech Republic,Thailand,0.9202952980995178,strawberry
Czech Republic,United Kingdom,1.7052289247512817,strawberry
Czech Republic,United States,2.7636613845825195,strawberry
Finland,France,0.7215829491615295,strawberry
Finland,Germany,0.6724755167961121,strawberry
Finland,Italy,0.4559585154056549,strawberry
Finland,"Korea, South",0.5837593078613281,strawberry
Finland,Philippines,0.7184467315673828,strawberry
Finland,Poland,0.644133985042572,strawberry
Finland,Russia,0.4862084984779358,strawberry
Finland,Saudi Arabia,0.872930109500885,strawberry
Finland,Sweden,0.5204953551292419,strawberry
Finland,Thailand,1.0650819540023804,strawberry
Finland,United Kingdom,1.2181578874588013,strawberry
Finland,United States,2.210416555404663,strawberry
France,Germany,1.1243479251861572,strawberry
France,Italy,0.6865058541297913,strawberry
France,"Korea, South",0.8638235330581665,strawberry
France,Philippines,0.9152094125747681,strawberry
France,Poland,0.5089899897575378,strawberry
France,Russia,0.8697987794876099,strawberry
France,Saudi Arabia,0.9912132024765015,strawberry
France,Sweden,0.6303755044937134,strawberry
France,Thailand,1.2354767322540283,strawberry
France,United Kingdom,1.674862265586853,strawberry
France,United States,2.691815137863159,strawberry
Germany,Italy,0.7969669103622437,strawberry
Germany,"Korea, South",0.7400186061859131,strawberry
Germany,Philippines,0.66087806224823,strawberry
Germany,Poland,1.0882874727249146,strawberry
Germany,Russia,0.4894198477268219,strawberry
Germany,Saudi Arabia,0.9472494125366211,strawberry
Germany,Sweden,0.9271324276924133,strawberry
Germany,Thailand,1.0257071256637573,strawberry
Germany,United Kingdom,0.696553647518158,strawberry
Germany,United States,1.7766199111938477,strawberry
Italy,"Korea, South",0.6074162125587463,strawberry
Italy,Philippines,0.7955799698829651,strawberry
Italy,Poland,0.49472129344940186,strawberry
Italy,Russia,0.6223106980323792,strawberry
Italy,Saudi Arabia,0.9047583341598511,strawberry
Italy,Sweden,0.4677486717700958,strawberry
Italy,Thailand,1.0704007148742676,strawberry
Italy,United Kingdom,1.361519455909729,strawberry
Italy,United States,2.397683620452881,strawberry
"Korea, South",Philippines,0.7412529587745667,strawberry
"Korea, South",Poland,0.7472963929176331,strawberry
"Korea, South",Russia,0.6953056454658508,strawberry
"Korea, South",Saudi Arabia,0.6754658818244934,strawberry
"Korea, South",Sweden,0.7997214794158936,strawberry
"Korea, South",Thailand,0.7374568581581116,strawberry
"Korea, South",United Kingdom,1.3467941284179688,strawberry
"Korea, South",United States,2.421959400177002,strawberry
Philippines,Poland,0.9463649988174438,strawberry
Philippines,Russia,0.7096880078315735,strawberry
Philippines,Saudi Arabia,0.6921910047531128,strawberry
Philippines,Sweden,0.8306113481521606,strawberry
Philippines,Thailand,0.90160369873046875,strawberry
Philippines,United Kingdom,1.0454795360565186,strawberry
Philippines,United States,2.060582160949707,strawberry
Poland,Russia,0.8569468259811401,strawberry
Poland,Saudi Arabia,1.008030891418457,strawberry
Poland,Sweden,0.5394297242164612,strawberry
Poland,Thailand,1.2040982246398926,strawberry
Poland,United Kingdom,1.661895990371704,strawberry
Poland,United States,2.681370973587036,strawberry
Russia,Saudi Arabia,0.9656459093093872,strawberry
Russia,Sweden,0.7093567848205566,strawberry
Russia,Thailand,1.1640827655792236,strawberry
Russia,United Kingdom,0.9936692118644714,strawberry
Russia,United States,1.9690924882888794,strawberry
Saudi Arabia,Sweden,1.0283128023147583,strawberry
Saudi Arabia,Thailand,0.6470065712928772,strawberry
Saudi Arabia,United Kingdom,1.4355435371398926,strawberry
Saudi Arabia,United States,2.4592669010162354,strawberry
Sweden,Thailand,1.2622063159942627,strawberry
Sweden,United Kingdom,1.4429837465286255,strawberry
Sweden,United States,2.415189027786255,strawberry
Thailand,United Kingdom,1.501737117767334,strawberry
Thailand,United States,2.51708984375,strawberry
United Kingdom,United States,1.127576231956482,strawberry
