country1,country2,dist,word
Australia,Brazil,0.8847486972808838,banana
Australia,Canada,0.6665953397750854,banana
Australia,Czech Republic,0.8436238765716553,banana
Australia,Finland,0.38845309615135193,banana
Australia,France,0.6409839987754822,banana
Australia,Germany,0.3932398855686188,banana
Australia,Hungary,0.6578284502029419,banana
Australia,Italy,0.7561435699462891,banana
Australia,"Korea, South",1.3846147060394287,banana
Australia,Philippines,0.7186217904090881,banana
Australia,Poland,0.7087658047676086,banana
Australia,Russia,0.583274245262146,banana
Australia,Saudi Arabia,0.5770315527915955,banana
Australia,Sweden,0.3998108506202698,banana
Australia,Thailand,0.8078023195266724,banana
Australia,United Kingdom,1.0176998376846313,banana
Australia,United States,1.7233202457427979,banana
Brazil,Canada,1.102509617805481,banana
Brazil,Czech Republic,0.9495596885681152,banana
Brazil,Finland,0.7298972010612488,banana
Brazil,France,0.560552716255188,banana
Brazil,Germany,0.9734438061714172,banana
Brazil,Hungary,0.7316834330558777,banana
Brazil,Italy,0.37146562337875366,banana
Brazil,"Korea, South",1.9351234436035156,banana
Brazil,Philippines,1.1953721046447754,banana
Brazil,Poland,0.79686439037323,banana
Brazil,Russia,1.2666081190109253,banana
Brazil,Saudi Arabia,0.9842573404312134,banana
Brazil,Sweden,0.6738147735595703,banana
Brazil,Thailand,1.4840246438980103,banana
Brazil,United Kingdom,1.482683777809143,banana
Brazil,United States,2.1016829013824463,banana
Canada,Czech Republic,1.3519072532653809,banana
Canada,Finland,0.837034285068512,banana
Canada,France,0.9969469308853149,banana
Canada,Germany,0.4300716817378998,banana
Canada,Hungary,1.1938098669052124,banana
Canada,Italy,0.8679454922676086,banana
Canada,"Korea, South",1.741072654724121,banana
Canada,Philippines,1.2135504484176636,banana
Canada,Poland,1.2570761442184448,banana
Canada,Russia,0.5419672131538391,banana
Canada,Saudi Arabia,0.7807264924049377,banana
Canada,Sweden,0.8212875723838806,banana
Canada,Thailand,1.190442442893982,banana
Canada,United Kingdom,0.42037123441696167,banana
Canada,United States,1.101635217666626,banana
Czech Republic,Finland,0.6453720331192017,banana
Czech Republic,France,0.6611447334289551,banana
Czech Republic,Germany,0.9721579551696777,banana
Czech Republic,Hungary,0.4723413288593292,banana
Czech Republic,Italy,0.9100024700164795,banana
Czech Republic,"Korea, South",1.4722139835357666,banana
Czech Republic,Philippines,0.7295621633529663,banana
Czech Republic,Poland,0.42133158445358276,banana
Czech Republic,Russia,1.1476585865020752,banana
Czech Republic,Saudi Arabia,1.1684802770614624,banana
Czech Republic,Sweden,0.6418310403823853,banana
Czech Republic,Thailand,0.9558825492858887,banana
Czech Republic,United Kingdom,1.7185204029083252,banana
Czech Republic,United States,2.4122490882873535,banana
Finland,France,0.4324387013912201,banana
Finland,Germany,0.5216480493545532,banana
Finland,Hungary,0.5396671891212463,banana
Finland,Italy,0.6195768713951111,banana
Finland,"Korea, South",1.3719409704208374,banana
Finland,Philippines,0.6683433055877686,banana
Finland,Poland,0.5846063494682312,banana
Finland,Russia,0.7257473468780518,banana
Finland,Saudi Arabia,0.6719155311584473,banana
Finland,Sweden,0.31294873356819153,banana
Finland,Thailand,0.8823291659355164,banana
Finland,United Kingdom,1.2166258096694946,banana
Finland,United States,1.91005277633667,banana
France,Germany,0.7376390695571899,banana
France,Hungary,0.522667407989502,banana
France,Italy,0.4932877719402313,banana
France,"Korea, South",1.5428234338760376,banana
France,Philippines,0.8073341846466064,banana
France,Poland,0.5855655670166016,banana
France,Russia,0.9457163214683533,banana
France,Saudi Arabia,0.7939810752868652,banana
France,Sweden,0.39786356687545776,banana
France,Thailand,1.1468075513839722,banana
France,United Kingdom,1.396396279335022,banana
France,United States,2.0491416454315186,banana
Germany,Hungary,0.8380212187767029,banana
Germany,Italy,0.7693933248519897,banana
Germany,"Korea, South",1.5814037322998047,banana
Germany,Philippines,0.916867196559906,banana
Germany,Poland,0.8953858613967896,banana
Germany,Russia,0.4838959872722626,banana
Germany,Saudi Arabia,0.6864202618598938,banana
Germany,Sweden,0.4934791028499603,banana
Germany,Thailand,0.9851293563842773,banana
Germany,United Kingdom,0.7684098482131958,banana
Germany,United States,1.4666167497634888,banana
Hungary,Italy,0.7200334072113037,banana
Hungary,"Korea, South",1.5589944124221802,banana
Hungary,Philippines,0.7351101040840149,banana
Hungary,Poland,0.30837953090667725,banana
Hungary,Russia,1.0949487686157227,banana
Hungary,Saudi Arabia,0.9887727499008179,banana
Hungary,Sweden,0.48603641986846924,banana
Hungary,Thailand,1.0468555688858032,banana
Hungary,United Kingdom,1.567194938659668,banana
Hungary,United States,2.273521661758423,banana
Italy,"Korea, South",1.88721764087677,banana
Italy,Philippines,1.1302692890167236,banana
Italy,Poland,0.7855672836303711,banana
Italy,Russia,1.0474625825881958,banana
Italy,Saudi Arabia,0.9159656167030334,banana
Italy,Sweden,0.5461059212684631,banana
Italy,Thailand,1.412685513496399,banana
Italy,United Kingdom,1.2432677745819092,banana
Italy,United States,1.8670499324798584,banana
"Korea, South",Philippines,0.9703390002250671,banana
"Korea, South",Poland,1.546146035194397,banana
"Korea, South",Russia,1.3351134061813354,banana
"Korea, South",Saudi Arabia,1.225722074508667,banana
"Korea, South",Sweden,1.5234026908874512,banana
"Korea, South",Thailand,0.822215735912323,banana
"Korea, South",United Kingdom,1.9244343042373657,banana
"Korea, South",United States,2.429729700088501,banana
Philippines,Poland,0.7434262633323669,banana
Philippines,Russia,0.9074519276618958,banana
Philippines,Saudi Arabia,0.8714777827262878,banana
Philippines,Sweden,0.7374254465103149,banana
Philippines,Thailand,0.645787239074707,banana
Philippines,United Kingdom,1.5505119562149048,banana
Philippines,United States,2.206813335418701,banana
Poland,Russia,1.1217141151428223,banana
Poland,Saudi Arabia,1.048558235168457,banana
Poland,Sweden,0.5230521559715271,banana
Poland,Thailand,1.032759428024292,banana
Poland,United Kingdom,1.6222630739212036,banana
Poland,United States,2.322214126586914,banana
Russia,Saudi Arabia,0.7445996999740601,banana
Russia,Sweden,0.7505876421928406,banana
Russia,Thailand,0.8499125242233276,banana
Russia,United Kingdom,0.775192141532898,banana
Russia,United States,1.358651041984558,banana
Saudi Arabia,Sweden,0.7302310466766357,banana
Saudi Arabia,Thailand,0.8725878000259399,banana
Saudi Arabia,United Kingdom,1.057318091392517,banana
Saudi Arabia,United States,1.6649725437164307,banana
Sweden,Thailand,1.001637578010559,banana
Sweden,United Kingdom,1.1921367645263672,banana
Sweden,United States,1.89398193359375,banana
Thailand,United Kingdom,1.4195237159729004,banana
Thailand,United States,2.066279888153076,banana
United Kingdom,United States,0.7231926321983337,banana
