country1,country2,dist,word
Australia,Brazil,1.169838786125183,giraffe
Australia,Canada,0.5385779738426208,giraffe
Australia,Czech Republic,0.5420337915420532,giraffe
Australia,Finland,0.8755069375038147,giraffe
Australia,France,1.1456447839736938,giraffe
Australia,Germany,0.6030213832855225,giraffe
Australia,Hungary,1.4663889408111572,giraffe
Australia,Italy,0.5799151062965393,giraffe
Australia,"Korea, South",1.8458367586135864,giraffe
Australia,Philippines,1.1681839227676392,giraffe
Australia,Poland,1.011849284172058,giraffe
Australia,Russia,0.4538196325302124,giraffe
Australia,Sweden,0.6101230382919312,giraffe
Australia,Thailand,1.882894515991211,giraffe
Australia,United Kingdom,0.9380548596382141,giraffe
Australia,United States,1.6931146383285522,giraffe
Brazil,Canada,1.0761598348617554,giraffe
Brazil,Czech Republic,1.2098612785339355,giraffe
Brazil,Finland,1.0921066999435425,giraffe
Brazil,France,0.884524405002594,giraffe
Brazil,Germany,1.0251821279525757,giraffe
Brazil,Hungary,1.455003261566162,giraffe
Brazil,Italy,0.9307138919830322,giraffe
Brazil,"Korea, South",2.3088386058807373,giraffe
Brazil,Philippines,1.3674606084823608,giraffe
Brazil,Poland,1.1725808382034302,giraffe
Brazil,Russia,0.9961047172546387,giraffe
Brazil,Sweden,1.183607816696167,giraffe
Brazil,Thailand,2.6217310428619385,giraffe
Brazil,United Kingdom,1.5776389837265015,giraffe
Brazil,United States,2.2398297786712646,giraffe
Canada,Czech Republic,0.8544225692749023,giraffe
Canada,Finland,1.1546763181686401,giraffe
Canada,France,1.433934211730957,giraffe
Canada,Germany,0.3390544652938843,giraffe
Canada,Hungary,1.7669843435287476,giraffe
Canada,Italy,0.8331575393676758,giraffe
Canada,"Korea, South",2.1013174057006836,giraffe
Canada,Philippines,1.4868887662887573,giraffe
Canada,Poland,1.2866699695587158,giraffe
Canada,Russia,0.49393463134765625,giraffe
Canada,Sweden,0.9043854475021362,giraffe
Canada,Thailand,2.147880792617798,giraffe
Canada,United Kingdom,0.5906133055686951,giraffe
Canada,United States,1.3642776012420654,giraffe
Czech Republic,Finland,0.7211952209472656,giraffe
Czech Republic,France,0.9520393013954163,giraffe
Czech Republic,Germany,0.9116094708442688,giraffe
Czech Republic,Hungary,1.0707530975341797,giraffe
Czech Republic,Italy,0.5172983407974243,giraffe
Czech Republic,"Korea, South",1.5579808950424194,giraffe
Czech Republic,Philippines,0.8941860198974609,giraffe
Czech Republic,Poland,0.819897472858429,giraffe
Czech Republic,Russia,0.5992949604988098,giraffe
Czech Republic,Sweden,0.4515182077884674,giraffe
Czech Republic,Thailand,1.6543842554092407,giraffe
Czech Republic,United Kingdom,1.2845005989074707,giraffe
Czech Republic,United States,2.087186574935913,giraffe
Finland,France,0.9253185391426086,giraffe
Finland,Germany,1.1624318361282349,giraffe
Finland,Hungary,0.8729798793792725,giraffe
Finland,Italy,0.547317385673523,giraffe
Finland,"Korea, South",1.4929721355438232,giraffe
Finland,Philippines,1.099564790725708,giraffe
Finland,Poland,0.5119218826293945,giraffe
Finland,Russia,0.7943682074546814,giraffe
Finland,Sweden,0.8223621845245361,giraffe
Finland,Thailand,1.717146396636963,giraffe
Finland,United Kingdom,1.5190808773040771,giraffe
Finland,United States,2.4186086654663086,giraffe
France,Germany,1.4175090789794922,giraffe
France,Hungary,1.0520700216293335,giraffe
France,Italy,0.818075954914093,giraffe
France,"Korea, South",1.9393069744110107,giraffe
France,Philippines,0.8765402436256409,giraffe
France,Poland,0.9989458322525024,giraffe
