item1,item2,key_id_1,key_id_2,cosine
angel,NA,4915503522906112,5521044418854912,0.9999744264573615
angel,NA,4915503522906112,5558696350318592,0.9999754483124315
angel,NA,4915503522906112,5973269461073920,0.9999024466622856
angel,NA,4915503522906112,6264418499297280,0.9999245341171943
angel,NA,4915503522906112,6268036426235904,0.9999676188909781
angel,NA,4915503522906112,6293096855764992,0.9999832025592683
angel,NA,4915503522906112,6411199862276096,0.9999395021451922
angel,NA,4915503522906112,6437086905237504,0.9999692258431249
angel,NA,4915503522906112,6491428542742528,0.9999463817968381
angel,NA,5521044418854912,5558696350318592,0.9999667892993086
angel,NA,5521044418854912,5973269461073920,0.9998698310127937
angel,NA,5521044418854912,6264418499297280,0.9999004966793286
angel,NA,5521044418854912,6268036426235904,0.9999686590167979
angel,NA,5521044418854912,6293096855764992,0.9999694428842263
angel,NA,5521044418854912,6411199862276096,0.9999324744942324
angel,NA,5521044418854912,6437086905237504,0.9999625555144667
angel,NA,5521044418854912,6491428542742528,0.9999429378666456
angel,NA,5558696350318592,5973269461073920,0.9999019503664184
angel,NA,5558696350318592,6264418499297280,0.9999310526917067
angel,NA,5558696350318592,6268036426235904,0.9999646327479
angel,NA,5558696350318592,6293096855764992,0.9999630620970018
angel,NA,5558696350318592,6411199862276096,0.9999257682957179
angel,NA,5558696350318592,6437086905237504,0.9999395322488573
angel,NA,5558696350318592,6491428542742528,0.9999337079815093
angel,NA,5973269461073920,6264418499297280,0.999917846393764
angel,NA,5973269461073920,6268036426235904,0.9998994140923779
angel,NA,5973269461073920,6293096855764992,0.9999166937564576
angel,NA,5973269461073920,6411199862276096,0.9999364225915481
angel,NA,5973269461073920,6437086905237504,0.9998621774277539
angel,NA,5973269461073920,6491428542742528,0.9998933796485566
angel,NA,6264418499297280,6268036426235904,0.9999093622984224
angel,NA,6264418499297280,6293096855764992,0.999939596489744
angel,NA,6264418499297280,6411199862276096,0.9999388447200425
angel,NA,6264418499297280,6437086905237504,0.9998667052306099
angel,NA,6264418499297280,6491428542742528,0.9999210988271011
angel,NA,6268036426235904,6293096855764992,0.9999683651118397
angel,NA,6268036426235904,6411199862276096,0.999934152504354
angel,NA,6268036426235904,6437086905237504,0.999947446730148
angel,NA,6268036426235904,6491428542742528,0.9999401481268247
angel,NA,6293096855764992,6411199862276096,0.9999596999800862
angel,NA,6293096855764992,6437086905237504,0.9999606406498928
angel,NA,6293096855764992,6491428542742528,0.9999385395368519
angel,NA,6411199862276096,6437086905237504,0.9999328412747486
angel,NA,6411199862276096,6491428542742528,0.9999518959370829
angel,NA,6437086905237504,6491428542742528,0.9999511071496847
