item1,item2,key_id_1,key_id_2,cosine
frog,NA,4602215589216256,4910736109207552,0.9999764409102267
frog,NA,4602215589216256,5068419827236864,0.9999747454930351
frog,NA,4602215589216256,5069536770392064,0.9999500202416716
frog,NA,4602215589216256,5295987213991936,0.999965845807259
frog,NA,4602215589216256,5452747178508288,0.9999804986056627
frog,NA,4602215589216256,5995514791198720,0.9999606826796562
frog,NA,4602215589216256,6444146220859392,0.9999195543208669
frog,NA,4602215589216256,6457746171887616,0.9999425186703897
frog,NA,4602215589216256,6482126482440192,0.999798806248433
frog,NA,4910736109207552,5068419827236864,0.999978821838273
frog,NA,4910736109207552,5069536770392064,0.9999686439645288
frog,NA,4910736109207552,5295987213991936,0.9999781418746228
frog,NA,4910736109207552,5452747178508288,0.9999861959765426
frog,NA,4910736109207552,5995514791198720,0.9999749612065532
frog,NA,4910736109207552,6444146220859392,0.9999456025574399
frog,NA,4910736109207552,6457746171887616,0.9999729654812606
frog,NA,4910736109207552,6482126482440192,0.9998455777522264
frog,NA,5068419827236864,5069536770392064,0.9999705377645576
frog,NA,5068419827236864,5295987213991936,0.9999848447647149
frog,NA,5068419827236864,5452747178508288,0.9999749613302554
frog,NA,5068419827236864,5995514791198720,0.9999860720587699
frog,NA,5068419827236864,6444146220859392,0.9999551601600403
frog,NA,5068419827236864,6457746171887616,0.9999658274966846
frog,NA,5068419827236864,6482126482440192,0.999873838119051
frog,NA,5069536770392064,5295987213991936,0.9999627645226897
frog,NA,5069536770392064,5452747178508288,0.999958996596273
frog,NA,5069536770392064,5995514791198720,0.9999785475633356
frog,NA,5069536770392064,6444146220859392,0.9999511028036294
frog,NA,5069536770392064,6457746171887616,0.9999842268280543
frog,NA,5069536770392064,6482126482440192,0.9999032236690382
frog,NA,5295987213991936,5452747178508288,0.9999673035785351
frog,NA,5295987213991936,5995514791198720,0.9999799221943249
frog,NA,5295987213991936,6444146220859392,0.9999500555239107
frog,NA,5295987213991936,6457746171887616,0.9999597832698285
frog,NA,5295987213991936,6482126482440192,0.9998768697234274
frog,NA,5452747178508288,5995514791198720,0.9999706955950974
frog,NA,5452747178508288,6444146220859392,0.9999476215368079
frog,NA,5452747178508288,6457746171887616,0.9999664114832318
frog,NA,5452747178508288,6482126482440192,0.999841224304125
frog,NA,5995514791198720,6444146220859392,0.9999539793284953
frog,NA,5995514791198720,6457746171887616,0.9999762478369132
frog,NA,5995514791198720,6482126482440192,0.99990204761911206
frog,NA,6444146220859392,6457746171887616,0.9999641437812845
frog,NA,6444146220859392,6482126482440192,0.9999324241061865
frog,NA,6457746171887616,6482126482440192,0.9999053133882805
