item1,item2,key_id_1,key_id_2,cosine
flower,NA,4675175188529152,4724221483679744,0.9999880112151308
flower,NA,4675175188529152,4825624503910400,0.9998864600752301
flower,NA,4675175188529152,4990303465373696,0.9999525716232656
flower,NA,4675175188529152,5403950306033664,0.9999290962827224
flower,NA,4675175188529152,5902887936851968,0.9998914154576374
flower,NA,4675175188529152,6370052670488576,0.9998505632398788
flower,NA,4675175188529152,6568977134256128,0.9998306650300769
flower,NA,4675175188529152,6606146230026240,0.9998096801499126
flower,NA,4675175188529152,6648618813489152,0.999944437181129
flower,NA,4724221483679744,4825624503910400,0.9999308480172522
flower,NA,4724221483679744,4990303465373696,0.9999807017649835
flower,NA,4724221483679744,5403950306033664,0.9999596180616107
flower,NA,4724221483679744,5902887936851968,0.9999349331243034
flower,NA,4724221483679744,6370052670488576,0.9998969980784188
flower,NA,4724221483679744,6568977134256128,0.9998801422096951
flower,NA,4724221483679744,6606146230026240,0.9998721736912385
flower,NA,4724221483679744,6648618813489152,0.9999707472748428
flower,NA,4825624503910400,4990303465373696,0.9999640364591991
flower,NA,4825624503910400,5403950306033664,0.9999553487374631
flower,NA,4825624503910400,5902887936851968,0.9999815915190837
flower,NA,4825624503910400,6370052670488576,0.9999814762442024
flower,NA,4825624503910400,6568977134256128,0.9999594241952372
flower,NA,4825624503910400,6606146230026240,0.999958183877997
flower,NA,4825624503910400,6648618813489152,0.9999672605230107
flower,NA,4990303465373696,5403950306033664,0.9999819597844267
flower,NA,4990303465373696,5902887936851968,0.9999746576962483
flower,NA,4990303465373696,6370052670488576,0.9999367848723822
flower,NA,4990303465373696,6568977134256128,0.9999332280258417
flower,NA,4990303465373696,6606146230026240,0.9999404363898955
flower,NA,4990303465373696,6648618813489152,0.9999896724695241
flower,NA,5403950306033664,5902887936851968,0.9999625586836464
flower,NA,5403950306033664,6370052670488576,0.9999291609228347
flower,NA,5403950306033664,6568977134256128,0.9999217496949979
flower,NA,5403950306033664,6606146230026240,0.9999403812309056
flower,NA,5403950306033664,6648618813489152,0.9999818899583893
flower,NA,5902887936851968,6370052670488576,0.9999709131309427
flower,NA,5902887936851968,6568977134256128,0.9999833122513865
flower,NA,5902887936851968,6606146230026240,0.9999665516862459
flower,NA,5902887936851968,6648618813489152,0.999980055576738
flower,NA,6370052670488576,6568977134256128,0.9999667724558939
flower,NA,6370052670488576,6606146230026240,0.9999513195505899
flower,NA,6370052670488576,6648618813489152,0.9999449016919155
flower,NA,6568977134256128,6606146230026240,0.999954890317916
flower,NA,6568977134256128,6648618813489152,0.9999507511580412
flower,NA,6606146230026240,6648618813489152,0.999931767618378
