item1,item2,key_id_1,key_id_2,cosine
angel,bed,4915503522906112,4516356189847552,0.9999618933244653
angel,bed,5521044418854912,4516356189847552,0.9999241802827681
angel,bed,5558696350318592,4516356189847552,0.9999279473388573
angel,bed,5973269461073920,4516356189847552,0.9998787439948459
angel,bed,6264418499297280,4516356189847552,0.9999344281349155
angel,bed,6268036426235904,4516356189847552,0.9999245441490778
angel,bed,6293096855764992,4516356189847552,0.9999541100001841
angel,bed,6411199862276096,4516356189847552,0.9999501138560781
angel,bed,6437086905237504,4516356189847552,0.9999349608267654
angel,bed,6491428542742528,4516356189847552,0.9999293850017489
angel,bed,4915503522906112,4731095494950912,0.9998606537914148
angel,bed,5521044418854912,4731095494950912,0.9998686074503373
angel,bed,5558696350318592,4731095494950912,0.999831749837862
angel,bed,5973269461073920,4731095494950912,0.9996486038166916
angel,bed,6264418499297280,4731095494950912,0.9996909161435875
angel,bed,6268036426235904,4731095494950912,0.9998462675619475
angel,bed,6293096855764992,4731095494950912,0.999822021297853
angel,bed,6411199862276096,4731095494950912,0.9997344320698339
angel,bed,6437086905237504,4731095494950912,0.9998842667256118
angel,bed,6491428542742528,4731095494950912,0.9998105996548106
angel,bed,4915503522906112,4818081874444288,0.9999575634600009
angel,bed,5521044418854912,4818081874444288,0.9999543267807283
angel,bed,5558696350318592,4818081874444288,0.999962975834445
angel,bed,5973269461073920,4818081874444288,0.9998261625151813
angel,bed,6264418499297280,4818081874444288,0.9999195912610782
angel,bed,6268036426235904,4818081874444288,0.9999521602846814
angel,bed,6293096855764992,4818081874444288,0.9999372189548288
angel,bed,6411199862276096,4818081874444288,0.9998927854661898
angel,bed,6437086905237504,4818081874444288,0.99992618733457
angel,bed,6491428542742528,4818081874444288,0.9999236540853387
angel,bed,4915503522906112,5018360540561408,0.9998025583503926
angel,bed,5521044418854912,5018360540561408,0.9998020374545634
angel,bed,5558696350318592,5018360540561408,0.9997696321379441
angel,bed,5973269461073920,5018360540561408,0.9995158207903306
angel,bed,6264418499297280,5018360540561408,0.9995528218222365
angel,bed,6268036426235904,5018360540561408,0.9997777380129279
angel,bed,6293096855764992,5018360540561408,0.9997446199702658
angel,bed,6411199862276096,5018360540561408,0.9996233457536599
angel,bed,6437086905237504,5018360540561408,0.9998429518831176
angel,bed,6491428542742528,5018360540561408,0.9997158408938489
angel,bed,4915503522906112,5056432237969408,0.9998678714404807
angel,bed,5521044418854912,5056432237969408,0.9998545099560305
angel,bed,5558696350318592,5056432237969408,0.9998387403008634
angel,bed,5973269461073920,5056432237969408,0.9996271394096752
angel,bed,6264418499297280,5056432237969408,0.9996486547487379
angel,bed,6268036426235904,5056432237969408,0.9998453246021268
angel,bed,6293096855764992,5056432237969408,0.9998181741719392
angel,bed,6411199862276096,5056432237969408,0.999703319772127
angel,bed,6437086905237504,5056432237969408,0.9998875397636174
angel,bed,6491428542742528,5056432237969408,0.9997744806714152
angel,bed,4915503522906112,5224200828616704,0.999871300658983
angel,bed,5521044418854912,5224200828616704,0.9998792583431175
angel,bed,5558696350318592,5224200828616704,0.999836337664685
angel,bed,5973269461073920,5224200828616704,0.9997124204904212
angel,bed,6264418499297280,5224200828616704,0.9997247560675785
angel,bed,6268036426235904,5224200828616704,0.9998565352112915
angel,bed,6293096855764992,5224200828616704,0.99982741074693815
angel,bed,6411199862276096,5224200828616704,0.999783839191972
angel,bed,6437086905237504,5224200828616704,0.9999057270293514
angel,bed,6491428542742528,5224200828616704,0.9998775545784588
angel,bed,4915503522906112,5460675855908864,0.9999140026332712
angel,bed,5521044418854912,5460675855908864,0.9998932345238227
angel,bed,5558696350318592,5460675855908864,0.9998808396349915
angel,bed,5973269461073920,5460675855908864,0.9997081860590508
angel,bed,6264418499297280,5460675855908864,0.9997540234447849
angel,bed,6268036426235904,5460675855908864,0.9999005358470336
angel,bed,6293096855764992,5460675855908864,0.9998693429556271
angel,bed,6411199862276096,5460675855908864,0.9997868340272318
angel,bed,6437086905237504,5460675855908864,0.9999242356118029
angel,bed,6491428542742528,5460675855908864,0.999853513361073
angel,bed,4915503522906112,5938365436264448,0.9999259144166285
angel,bed,5521044418854912,5938365436264448,0.9999261385486239
angel,bed,5558696350318592,5938365436264448,0.9999189915719389
angel,bed,5973269461073920,5938365436264448,0.9997305187619325
angel,bed,6264418499297280,5938365436264448,0.9997912444028356
angel,bed,6268036426235904,5938365436264448,0.9999095157046213
angel,bed,6293096855764992,5938365436264448,0.9998848797758115
angel,bed,6411199862276096,5938365436264448,0.9998011796193277
angel,bed,6437086905237504,5938365436264448,0.9999253073265818
angel,bed,6491428542742528,5938365436264448,0.9998619131131696
angel,bed,4915503522906112,6351747452764160,0.9999356191994784
angel,bed,5521044418854912,6351747452764160,0.9999347647822613
angel,bed,5558696350318592,6351747452764160,0.9999243899239192
angel,bed,5973269461073920,6351747452764160,0.9997443998614485
angel,bed,6264418499297280,6351747452764160,0.999816712392715
angel,bed,6268036426235904,6351747452764160,0.9999065764720926
angel,bed,6293096855764992,6351747452764160,0.9999000897730873
angel,bed,6411199862276096,6351747452764160,0.99983226267952
angel,bed,6437086905237504,6351747452764160,0.9999374177441096
angel,bed,6491428542742528,6351747452764160,0.9998887727901294
angel,bed,4915503522906112,6483568668704768,0.9999244657947798
angel,bed,5521044418854912,6483568668704768,0.999904992681784
angel,bed,5558696350318592,6483568668704768,0.9998958146600085
angel,bed,5973269461073920,6483568668704768,0.9997053811520911
angel,bed,6264418499297280,6483568668704768,0.9997570883562801
angel,bed,6268036426235904,6483568668704768,0.9998841347799268
angel,bed,6293096855764992,6483568668704768,0.9998798061307063
angel,bed,6411199862276096,6483568668704768,0.9997945895276681
angel,bed,6437086905237504,6483568668704768,0.9999330497976517
angel,bed,6491428542742528,6483568668704768,0.9998484221886036
