item1,item2,key_id_1,key_id_2,cosine
bed,coffeecup,4516356189847552,5150998341353472,0.9999314464746499
bed,coffeecup,4731095494950912,5150998341353472,0.9999207384433753
bed,coffeecup,4818081874444288,5150998341353472,0.9999519081947212
bed,coffeecup,5018360540561408,5150998341353472,0.9998842149508956
bed,coffeecup,5056432237969408,5150998341353472,0.9999321945672498
bed,coffeecup,5224200828616704,5150998341353472,0.9999102037512194
bed,coffeecup,5460675855908864,5150998341353472,0.9999583342477475
bed,coffeecup,5938365436264448,5150998341353472,0.9999633735981391
bed,coffeecup,6351747452764160,5150998341353472,0.9999699798333971
bed,coffeecup,6483568668704768,5150998341353472,0.9999661259667445
bed,coffeecup,4516356189847552,5150998341353472,0.9998048784443457
bed,coffeecup,4731095494950912,5150998341353472,0.999962793026922
bed,coffeecup,4818081874444288,5150998341353472,0.9998679795388523
bed,coffeecup,5018360540561408,5150998341353472,0.9999727187417052
bed,coffeecup,5056432237969408,5150998341353472,0.9999857089416152
bed,coffeecup,5224200828616704,5150998341353472,0.9998988985455478
bed,coffeecup,5460675855908864,5150998341353472,0.9999575074980738
bed,coffeecup,5938365436264448,5150998341353472,0.9999600776954062
bed,coffeecup,6351747452764160,5150998341353472,0.9999593282392764
bed,coffeecup,6483568668704768,5150998341353472,0.9999749665652773
bed,coffeecup,4516356189847552,5150998341353472,0.9998115240340664
bed,coffeecup,4731095494950912,5150998341353472,0.9998977857792761
bed,coffeecup,4818081874444288,5150998341353472,0.9998218181056956
bed,coffeecup,5018360540561408,5150998341353472,0.9998886257009975
bed,coffeecup,5056432237969408,5150998341353472,0.9999071466666671
bed,coffeecup,5224200828616704,5150998341353472,0.9998836800658024
bed,coffeecup,5460675855908864,5150998341353472,0.9998864481355495
bed,coffeecup,5938365436264448,5150998341353472,0.9999053897686547
bed,coffeecup,6351747452764160,5150998341353472,0.9999307698532282
bed,coffeecup,6483568668704768,5150998341353472,0.9999290458319978
bed,coffeecup,4516356189847552,5150998341353472,0.9997328103104268
bed,coffeecup,4731095494950912,5150998341353472,0.9999332436760854
bed,coffeecup,4818081874444288,5150998341353472,0.9997701148896335
bed,coffeecup,5018360540561408,5150998341353472,0.9999295797172443
bed,coffeecup,5056432237969408,5150998341353472,0.9999444429998383
bed,coffeecup,5224200828616704,5150998341353472,0.9999268136878379
bed,coffeecup,5460675855908864,5150998341353472,0.9999330504195967
bed,coffeecup,5938365436264448,5150998341353472,0.999864486841754
bed,coffeecup,6351747452764160,5150998341353472,0.9998577430638634
bed,coffeecup,6483568668704768,5150998341353472,0.9999080817398722
bed,coffeecup,4516356189847552,5150998341353472,0.9998931274801265
bed,coffeecup,4731095494950912,5150998341353472,0.9999137511558961
bed,coffeecup,4818081874444288,5150998341353472,0.9999364066628601
bed,coffeecup,5018360540561408,5150998341353472,0.9999094160330936
bed,coffeecup,5056432237969408,5150998341353472,0.9999392879146868
bed,coffeecup,5224200828616704,5150998341353472,0.9999091555457957
bed,coffeecup,5460675855908864,5150998341353472,0.9999519400867714
bed,coffeecup,5938365436264448,5150998341353472,0.9999647962734648
bed,coffeecup,6351747452764160,5150998341353472,0.9999712261057553
bed,coffeecup,6483568668704768,5150998341353472,0.9999674050172551
bed,coffeecup,4516356189847552,5150998341353472,0.9998017517160711
bed,coffeecup,4731095494950912,5150998341353472,0.9999556719468654
bed,coffeecup,4818081874444288,5150998341353472,0.9998725196570805
bed,coffeecup,5018360540561408,5150998341353472,0.999963747047785
bed,coffeecup,5056432237969408,5150998341353472,0.9999712731265392
bed,coffeecup,5224200828616704,5150998341353472,0.9999330037524345
bed,coffeecup,5460675855908864,5150998341353472,0.9999622085986322
bed,coffeecup,5938365436264448,5150998341353472,0.9999621354088187
bed,coffeecup,6351747452764160,5150998341353472,0.9999552324341376
bed,coffeecup,6483568668704768,5150998341353472,0.9999653923897244
bed,coffeecup,4516356189847552,5150998341353472,0.9998779422874754
bed,coffeecup,4731095494950912,5150998341353472,0.9999486258954621
bed,coffeecup,4818081874444288,5150998341353472,0.9999025404385875
bed,coffeecup,5018360540561408,5150998341353472,0.9999367955461484
bed,coffeecup,5056432237969408,5150998341353472,0.9999631756003583
bed,coffeecup,5224200828616704,5150998341353472,0.9999210832638107
bed,coffeecup,5460675855908864,5150998341353472,0.999976520694744
bed,coffeecup,5938365436264448,5150998341353472,0.9999588718652097
bed,coffeecup,6351747452764160,5150998341353472,0.9999545950742235
bed,coffeecup,6483568668704768,5150998341353472,0.9999743734648974
bed,coffeecup,4516356189847552,5150998341353472,0.9998650405257135
bed,coffeecup,4731095494950912,5150998341353472,0.9999316148107384
bed,coffeecup,4818081874444288,5150998341353472,0.9998863719564074
bed,coffeecup,5018360540561408,5150998341353472,0.9999453211079198
bed,coffeecup,5056432237969408,5150998341353472,0.9999701945298527
bed,coffeecup,5224200828616704,5150998341353472,0.999903200436332
bed,coffeecup,5460675855908864,5150998341353472,0.9999719829134137
bed,coffeecup,5938365436264448,5150998341353472,0.9999577557957506
