item1,item2,key_id_1,key_id_2,cosine
angel,frog,4915503522906112,4602215589216256,0.999925543183626
angel,frog,5521044418854912,4602215589216256,0.9999139129826758
angel,frog,5558696350318592,4602215589216256,0.9998869069548555
angel,frog,5973269461073920,4602215589216256,0.9997445048340817
angel,frog,6264418499297280,4602215589216256,0.9997369108426587
angel,frog,6268036426235904,4602215589216256,0.9999002399178623
angel,frog,6293096855764992,4602215589216256,0.9998887412055018
angel,frog,6411199862276096,4602215589216256,0.9998037277176663
angel,frog,6437086905237504,4602215589216256,0.9999430268971554
angel,frog,6491428542742528,4602215589216256,0.999852342762515
angel,frog,4915503522906112,4602215589216256,0.9999313257634564
angel,frog,5521044418854912,4602215589216256,0.9999270471353211
angel,frog,5558696350318592,4602215589216256,0.9999232481295144
angel,frog,5973269461073920,4602215589216256,0.9997574399893544
angel,frog,6264418499297280,4602215589216256,0.999765992859598
angel,frog,6268036426235904,4602215589216256,0.9999071061463316
angel,frog,6293096855764992,4602215589216256,0.9998881979907307
angel,frog,6411199862276096,4602215589216256,0.9998042407268959
angel,frog,6437086905237504,4602215589216256,0.999940233696855
angel,frog,6491428542742528,4602215589216256,0.9998689768696518
angel,frog,4915503522906112,4602215589216256,0.9999510740846917
angel,frog,5521044418854912,4602215589216256,0.9999435064023892
angel,frog,5558696350318592,4602215589216256,0.9999341938598489
angel,frog,5973269461073920,4602215589216256,0.999808918086287
angel,frog,6264418499297280,4602215589216256,0.9998059101238909
angel,frog,6268036426235904,4602215589216256,0.9999335247866162
angel,frog,6293096855764992,4602215589216256,0.9999188651706786
angel,frog,6411199862276096,4602215589216256,0.9998310251582595
angel,frog,6437086905237504,4602215589216256,0.9999437245480268
angel,frog,6491428542742528,4602215589216256,0.999875522879583
angel,frog,4915503522906112,4602215589216256,0.9999661215991813
angel,frog,5521044418854912,4602215589216256,0.999955949017367
angel,frog,5558696350318592,4602215589216256,0.9999540786360089
angel,frog,5973269461073920,4602215589216256,0.9998182213287067
angel,frog,6264418499297280,4602215589216256,0.9998630285028685
angel,frog,6268036426235904,4602215589216256,0.999948853226039
angel,frog,6293096855764992,4602215589216256,0.9999301918206016
angel,frog,6411199862276096,4602215589216256,0.9998750336066489
angel,frog,6437086905237504,4602215589216256,0.9999598404325513
angel,frog,6491428542742528,4602215589216256,0.9999313641566483
angel,frog,4915503522906112,4602215589216256,0.9999494885544931
angel,frog,5521044418854912,4602215589216256,0.9999426037435606
angel,frog,5558696350318592,4602215589216256,0.9999425347057792
angel,frog,5973269461073920,4602215589216256,0.9998138773085526
angel,frog,6264418499297280,4602215589216256,0.9998060907692551
angel,frog,6268036426235904,4602215589216256,0.999927151078163
angel,frog,6293096855764992,4602215589216256,0.9999137874155201
angel,frog,6411199862276096,4602215589216256,0.9998438051060212
angel,frog,6437086905237504,4602215589216256,0.999941139119629
angel,frog,6491428542742528,4602215589216256,0.9998742886517722
angel,frog,4915503522906112,4602215589216256,0.9999242945635327
angel,frog,5521044418854912,4602215589216256,0.999927873618794
angel,frog,5558696350318592,4602215589216256,0.9999097275437864
angel,frog,5973269461073920,4602215589216256,0.9997386480833815
angel,frog,6264418499297280,4602215589216256,0.9997623833733366
angel,frog,6268036426235904,4602215589216256,0.9999067472361602
angel,frog,6293096855764992,4602215589216256,0.9998896400295152
angel,frog,6411199862276096,4602215589216256,0.9998024829269417
angel,frog,6437086905237504,4602215589216256,0.9999369925132024
angel,frog,6491428542742528,4602215589216256,0.99986144420229
angel,frog,4915503522906112,4602215589216256,0.999955840545508
angel,frog,5521044418854912,4602215589216256,0.9999475683042487
angel,frog,5558696350318592,4602215589216256,0.9999476738368734
angel,frog,5973269461073920,4602215589216256,0.9997974157065284
angel,frog,6264418499297280,4602215589216256,0.9998345500947737
angel,frog,6268036426235904,4602215589216256,0.9999408613188864
angel,frog,6293096855764992,4602215589216256,0.999925413929637
angel,frog,6411199862276096,4602215589216256,0.9998465288334754
angel,frog,6437086905237504,4602215589216256,0.9999489235638619
angel,frog,6491428542742528,4602215589216256,0.9998918455162072
angel,frog,4915503522906112,4602215589216256,0.999963169728417
angel,frog,5521044418854912,4602215589216256,0.9999620358744876
angel,frog,5558696350318592,4602215589216256,0.9999661138123213
angel,frog,5973269461073920,4602215589216256,0.9998814936994447
angel,frog,6264418499297280,4602215589216256,0.9998936123012168
angel,frog,6268036426235904,4602215589216256,0.9999513179215634
angel,frog,6293096855764992,4602215589216256,0.9999492881839511
angel,frog,6411199862276096,4602215589216256,0.999892524504402
angel,frog,6437086905237504,4602215589216256,0.9999479964365183
angel,frog,6491428542742528,4602215589216256,0.9999330749437367
angel,frog,4915503522906112,4602215589216256,0.9999645252127802
angel,frog,5521044418854912,4602215589216256,0.999960416157478
angel,frog,5558696350318592,4602215589216256,0.9999571985345191
angel,frog,5973269461073920,4602215589216256,0.9998122260251706
angel,frog,6264418499297280,4602215589216256,0.9998629074676582
angel,frog,6268036426235904,4602215589216256,0.9999376959785135
angel,frog,6293096855764992,4602215589216256,0.9999387674846195
angel,frog,6411199862276096,4602215589216256,0.9998753526696404
angel,frog,6437086905237504,4602215589216256,0.9999640036855715
angel,frog,6491428542742528,4602215589216256,0.9999270405064865
angel,frog,4915503522906112,4602215589216256,0.9999160170587812
angel,frog,5521044418854912,4602215589216256,0.9999382700492015
angel,frog,5558696350318592,4602215589216256,0.9999502163762662
