item1,item2,key_id_1,key_id_2,cosine
bed,flower,4516356189847552,4675175188529152,0.9998186684456916
bed,flower,4731095494950912,4675175188529152,0.9999413859361806
bed,flower,4818081874444288,4675175188529152,0.9998574538845216
bed,flower,5018360540561408,4675175188529152,0.9999723249903584
bed,flower,5056432237969408,4675175188529152,0.999984426959987
bed,flower,5224200828616704,4675175188529152,0.9999028656072729
bed,flower,5460675855908864,4675175188529152,0.9999658149715882
bed,flower,5938365436264448,4675175188529152,0.999949255583987
bed,flower,6351747452764160,4675175188529152,0.9999432593596004
bed,flower,6483568668704768,4675175188529152,0.9999734406907351
bed,flower,4516356189847552,4675175188529152,0.9998790168117747
bed,flower,4731095494950912,4675175188529152,0.9999366542334794
bed,flower,4818081874444288,4675175188529152,0.9999025259493131
bed,flower,5018360540561408,4675175188529152,0.9999472615704934
bed,flower,5056432237969408,4675175188529152,0.9999746811223524
bed,flower,5224200828616704,4675175188529152,0.9999111843337579
bed,flower,5460675855908864,4675175188529152,0.9999763491921755
bed,flower,5938365436264448,4675175188529152,0.9999595823830439
bed,flower,6351747452764160,4675175188529152,0.9999589881858952
bed,flower,6483568668704768,4675175188529152,0.9999828981853428
bed,flower,4516356189847552,4675175188529152,0.9999427016165179
bed,flower,4731095494950912,4675175188529152,0.9998496890713043
bed,flower,4818081874444288,4675175188529152,0.9999595642487995
bed,flower,5018360540561408,4675175188529152,0.9997932881164314
bed,flower,5056432237969408,4675175188529152,0.9998559295368491
bed,flower,5224200828616704,4675175188529152,0.9998701969578716
bed,flower,5460675855908864,4675175188529152,0.9999118228576062
bed,flower,5938365436264448,4675175188529152,0.9999292953030285
bed,flower,6351747452764160,4675175188529152,0.9999290894845957
bed,flower,6483568668704768,4675175188529152,0.9999103404836345
bed,flower,4516356189847552,4675175188529152,0.9999390587769252
bed,flower,4731095494950912,4675175188529152,0.9999027632754994
bed,flower,4818081874444288,4675175188529152,0.9999257187207484
bed,flower,5018360540561408,4675175188529152,0.9998792292905225
bed,flower,5056432237969408,4675175188529152,0.9999278945669685
bed,flower,5224200828616704,4675175188529152,0.999888103618344
bed,flower,5460675855908864,4675175188529152,0.9999499123978284
bed,flower,5938365436264448,4675175188529152,0.9999407775744509
bed,flower,6351747452764160,4675175188529152,0.9999485028878671
bed,flower,6483568668704768,4675175188529152,0.999961736916405
bed,flower,4516356189847552,4675175188529152,0.9999487856420701
bed,flower,4731095494950912,4675175188529152,0.9998984398430145
bed,flower,4818081874444288,4675175188529152,0.9999183174412611
bed,flower,5018360540561408,4675175188529152,0.9998505739923951
bed,flower,5056432237969408,4675175188529152,0.9998994903554035
bed,flower,5224200828616704,4675175188529152,0.9998917755096016
bed,flower,5460675855908864,4675175188529152,0.9999276785179131
bed,flower,5938365436264448,4675175188529152,0.9999219192518102
bed,flower,6351747452764160,4675175188529152,0.99994817671439
bed,flower,6483568668704768,4675175188529152,0.9999406368093705
bed,flower,4516356189847552,4675175188529152,0.9999524382742914
bed,flower,4731095494950912,4675175188529152,0.9998564378158342
bed,flower,4818081874444288,4675175188529152,0.99993099552654
bed,flower,5018360540561408,4675175188529152,0.9997911505049174
bed,flower,5056432237969408,4675175188529152,0.999853840016044
bed,flower,5224200828616704,4675175188529152,0.9998757700817016
bed,flower,5460675855908864,4675175188529152,0.9999057808102249
bed,flower,5938365436264448,4675175188529152,0.9999012318494552
bed,flower,6351747452764160,4675175188529152,0.999912468377212
bed,flower,6483568668704768,4675175188529152,0.9999062086747574
bed,flower,4516356189847552,4675175188529152,0.9999223279789053
bed,flower,4731095494950912,4675175188529152,0.9998373766663388
bed,flower,4818081874444288,4675175188529152,0.9999426402067115
bed,flower,5018360540561408,4675175188529152,0.9997547904250531
bed,flower,5056432237969408,4675175188529152,0.9998252766223531
bed,flower,5224200828616704,4675175188529152,0.9998718987434783
bed,flower,5460675855908864,4675175188529152,0.9998784310017563
bed,flower,5938365436264448,4675175188529152,0.9999025809903122
bed,flower,6351747452764160,4675175188529152,0.9999020517703036
bed,flower,6483568668704768,4675175188529152,0.99987576194426
bed,flower,4516356189847552,4675175188529152,0.999927332228711
bed,flower,4731095494950912,4675175188529152,0.9997951807446598
bed,flower,4818081874444288,4675175188529152,0.9999086353380847
bed,flower,5018360540561408,4675175188529152,0.9997160927403252
bed,flower,5056432237969408,4675175188529152,0.9997841049234394
bed,flower,5224200828616704,4675175188529152,0.9998386266033228
bed,flower,5460675855908864,4675175188529152,0.9998449174595466
bed,flower,5938365436264448,4675175188529152,0.9998509191109496
bed,flower,6351747452764160,4675175188529152,0.9998649164143054
bed,flower,6483568668704768,4675175188529152,0.9998446999473498
bed,flower,4516356189847552,4675175188529152,0.9999568105734529
bed,flower,4731095494950912,4675175188529152,0.9997928908413607
bed,flower,4818081874444288,4675175188529152,0.9999088674149547
bed,flower,5018360540561408,4675175188529152,0.9996942784287796
bed,flower,5056432237969408,4675175188529152,0.9997727645439137
bed,flower,5224200828616704,4675175188529152,0.9998187978087176
bed,flower,5460675855908864,4675175188529152,0.9998292899301183
bed,flower,5938365436264448,4675175188529152,0.9998485059209733
bed,flower,6351747452764160,4675175188529152,0.9998805450685032
bed,flower,6483568668704768,4675175188529152,0.9998562217435348
bed,flower,4516356189847552,4675175188529152,0.9999324657384204
bed,flower,4731095494950912,4675175188529152,0.9998898700775194
bed,flower,4818081874444288,4675175188529152,0.9999253267804233
bed,flower,5018360540561408,4675175188529152,0.9998601401330863
bed,flower,5056432237969408,4675175188529152,0.9999099517154757
bed,flower,5224200828616704,4675175188529152,0.9998867383176279
bed,flower,5460675855908864,4675175188529152,0.9999359335283506
bed,flower,5938365436264448,4675175188529152,0.9999275343395034
bed,flower,6351747452764160,4675175188529152,0.9999364492393906
bed,flower,6483568668704768,4675175188529152,0.999937200279559
