item1,item2,key_id_1,key_id_2,cosine
bed,frog,4516356189847552,4602215589216256,0.9998560179735777
bed,frog,4731095494950912,4602215589216256,0.9999450601430898
bed,frog,4818081874444288,4602215589216256,0.9998759367369268
bed,frog,5018360540561408,4602215589216256,0.9999441954295241
bed,frog,5056432237969408,4602215589216256,0.9999699319805403
bed,frog,5224200828616704,4602215589216256,0.9999148440048822
bed,frog,5460675855908864,4602215589216256,0.9999633955309711
bed,frog,5938365436264448,4602215589216256,0.9999555190359427
bed,frog,6351747452764160,4602215589216256,0.9999499981405324
bed,frog,6483568668704768,4602215589216256,0.9999679250722362
bed,frog,4516356189847552,4602215589216256,0.9998493767126478
bed,frog,4731095494950912,4602215589216256,0.9999426948247075
bed,frog,4818081874444288,4602215589216256,0.9999105481039132
bed,frog,5018360540561408,4602215589216256,0.9999406332423887
bed,frog,5056432237969408,4602215589216256,0.999968337855513
bed,frog,5224200828616704,4602215589216256,0.9999206072249789
bed,frog,5460675855908864,4602215589216256,0.9999595802089368
bed,frog,5938365436264448,4602215589216256,0.9999727291876196
bed,frog,6351747452764160,4602215589216256,0.9999671143263843
bed,frog,6483568668704768,4602215589216256,0.9999726023997969
bed,frog,4516356189847552,4602215589216256,0.999867618283018
bed,frog,4731095494950912,4602215589216256,0.9999169765069342
bed,frog,4818081874444288,4602215589216256,0.9999232494904615
bed,frog,5018360540561408,4602215589216256,0.999907826877365
bed,frog,5056432237969408,4602215589216256,0.9999450120156207
bed,frog,5224200828616704,4602215589216256,0.9998928929010884
bed,frog,5460675855908864,4602215589216256,0.9999539275294812
bed,frog,5938365436264448,4602215589216256,0.9999726725875476
bed,frog,6351747452764160,4602215589216256,0.999960129227393
bed,frog,6483568668704768,4602215589216256,0.9999565287154154
bed,frog,4516356189847552,4602215589216256,0.9999149290200149
bed,frog,4731095494950912,4602215589216256,0.9999152131970834
bed,frog,4818081874444288,4602215589216256,0.9999661130695031
bed,frog,5018360540561408,4602215589216256,0.9998885707413439
