item1,item2,key_id_1,key_id_2,cosine
frog,flower,4602215589216256,4675175188529152,0.9999871044789486
frog,flower,4910736109207552,4675175188529152,0.9999696829092428
frog,flower,5068419827236864,4675175188529152,0.9999605364903658
frog,flower,5069536770392064,4675175188529152,0.9999354764880346
frog,flower,5295987213991936,4675175188529152,0.9999503684934778
frog,flower,5452747178508288,4675175188529152,0.9999716631601893
frog,flower,5995514791198720,4675175188529152,0.9999488198596549
frog,flower,6444146220859392,4675175188529152,0.9998847291712597
frog,flower,6457746171887616,4675175188529152,0.9999308107812237
frog,flower,6482126482440192,4675175188529152,0.9997516309194178
frog,flower,4602215589216256,4675175188529152,0.999986745523772
frog,flower,4910736109207552,4675175188529152,0.9999744458937242
frog,flower,5068419827236864,4675175188529152,0.9999703869932974
frog,flower,5069536770392064,4675175188529152,0.9999598677155822
frog,flower,5295987213991936,4675175188529152,0.9999645912677043
frog,flower,5452747178508288,4675175188529152,0.9999767671631294
frog,flower,5995514791198720,4675175188529152,0.9999680473671201
frog,flower,6444146220859392,4675175188529152,0.9999193951389289
frog,flower,6457746171887616,4675175188529152,0.9999548781753708
frog,flower,6482126482440192,4675175188529152,0.9998073359766456
frog,flower,4602215589216256,4675175188529152,0.9999185232311898
frog,flower,4910736109207552,4675175188529152,0.9999242615640658
frog,flower,5068419827236864,4675175188529152,0.9999452630299164
frog,flower,5069536770392064,4675175188529152,0.9999584013299464
frog,flower,5295987213991936,4675175188529152,0.9999421465851664
frog,flower,5452747178508288,4675175188529152,0.9999207815528814
frog,flower,5995514791198720,4675175188529152,0.9999567384019925
frog,flower,6444146220859392,4675175188529152,0.9999631018930316
frog,flower,6457746171887616,4675175188529152,0.9999546259870238
frog,flower,6482126482440192,4675175188529152,0.9999332159925691
frog,flower,4602215589216256,4675175188529152,0.9999659284218737
frog,flower,4910736109207552,4675175188529152,0.9999527740753509
frog,flower,5068419827236864,4675175188529152,0.9999605505812784
frog,flower,5069536770392064,4675175188529152,0.9999599323737608
frog,flower,5295987213991936,4675175188529152,0.999958190345026
frog,flower,5452747178508288,4675175188529152,0.9999550453898366
frog,flower,5995514791198720,4675175188529152,0.9999623981162912
frog,flower,6444146220859392,4675175188529152,0.9999427957337168
frog,flower,6457746171887616,4675175188529152,0.9999585554249913
frog,flower,6482126482440192,4675175188529152,0.9998533311120356
frog,flower,4602215589216256,4675175188529152,0.9999471698223162
frog,flower,4910736109207552,4675175188529152,0.9999309315844584
frog,flower,5068419827236864,4675175188529152,0.9999354929853344
frog,flower,5069536770392064,4675175188529152,0.9999480572815305
frog,flower,5295987213991936,4675175188529152,0.9999403408400258
frog,flower,5452747178508288,4675175188529152,0.9999394094833457
frog,flower,5995514791198720,4675175188529152,0.9999406736814237
frog,flower,6444146220859392,4675175188529152,0.9999359489929139
frog,flower,6457746171887616,4675175188529152,0.9999457960209263
frog,flower,6482126482440192,4675175188529152,0.9998580532393609
frog,flower,4602215589216256,4675175188529152,0.9999202976924978
frog,flower,4910736109207552,4675175188529152,0.9999122616186463
frog,flower,5068419827236864,4675175188529152,0.9999366799523972
frog,flower,5069536770392064,4675175188529152,0.9999506946098466
frog,flower,5295987213991936,4675175188529152,0.9999304957341805
frog,flower,5452747178508288,4675175188529152,0.9999122153001134
frog,flower,5995514791198720,4675175188529152,0.9999352051143442
frog,flower,6444146220859392,4675175188529152,0.9999506691589585
frog,flower,6457746171887616,4675175188529152,0.9999460986838211
frog,flower,6482126482440192,4675175188529152,0.9998881051841856
frog,flower,4602215589216256,4675175188529152,0.9998908380142324
frog,flower,4910736109207552,4675175188529152,0.9999140301695799
frog,flower,5068419827236864,4675175188529152,0.9999285335478428
frog,flower,5069536770392064,4675175188529152,0.9999469475021036
frog,flower,5295987213991936,4675175188529152,0.9999300821051468
frog,flower,5452747178508288,4675175188529152,0.9999053948812325
frog,flower,5995514791198720,4675175188529152,0.9999327120191928
frog,flower,6444146220859392,4675175188529152,0.9999669358926981
frog,flower,6457746171887616,4675175188529152,0.9999444816184344
frog,flower,6482126482440192,4675175188529152,0.9999382258903169
frog,flower,4602215589216256,4675175188529152,0.9998621053322645
frog,flower,4910736109207552,4675175188529152,0.9998680340532977
frog,flower,5068419827236864,4675175188529152,0.9998974397389604
frog,flower,5069536770392064,4675175188529152,0.9999207093715666
frog,flower,5295987213991936,4675175188529152,0.9998919880517046
frog,flower,5452747178508288,4675175188529152,0.9998601294935585
frog,flower,5995514791198720,4675175188529152,0.9998944737685542
frog,flower,6444146220859392,4675175188529152,0.9999313959051119
frog,flower,6457746171887616,4675175188529152,0.9999176039413928
