country1,country2,dist,word
Australia,Brazil,0.5244360566139221,brain
Australia,Canada,0.46683889627456665,brain
Australia,Czech Republic,0.5320926904678345,brain
Australia,Finland,0.6145387887954712,brain
Australia,France,0.4314963221549988,brain
Australia,Germany,0.45034679770469666,brain
Australia,Hungary,0.7014310956001282,brain
Australia,Italy,0.46159061789512634,brain
Australia,"Korea, South",0.5324996709823608,brain
Australia,Philippines,0.37120896577835083,brain
Australia,Poland,0.3600490391254425,brain
Australia,Russia,0.4037398397922516,brain
Australia,Saudi Arabia,0.8264338970184326,brain
Australia,Sweden,0.42786967754364014,brain
Australia,Thailand,0.3867885172367096,brain
Australia,United Kingdom,0.4588770270347595,brain
Australia,United States,0.37881797552108765,brain
Brazil,Canada,0.5323407053947449,brain
Brazil,Czech Republic,0.6810464262962341,brain
Brazil,Finland,0.6504020094871521,brain
Brazil,France,0.5915251970291138,brain
Brazil,Germany,0.5806219577789307,brain
Brazil,Hungary,0.6450850367546082,brain
Brazil,Italy,0.6181973218917847,brain
Brazil,"Korea, South",0.6152740120887756,brain
Brazil,Philippines,0.5183402299880981,brain
Brazil,Poland,0.5619018077850342,brain
Brazil,Russia,0.5015066862106323,brain
Brazil,Saudi Arabia,0.8749046325683594,brain
Brazil,Sweden,0.6094844341278076,brain
Brazil,Thailand,0.5127333402633667,brain
Brazil,United Kingdom,0.6946616768836975,brain
Brazil,United States,0.617152988910675,brain
Canada,Czech Republic,0.6998468637466431,brain
Canada,Finland,0.4034973680973053,brain
Canada,France,0.5489386916160583,brain
Canada,Germany,0.5463334918022156,brain
Canada,Hungary,0.46718883514404297,brain
Canada,Italy,0.5430096387863159,brain
Canada,"Korea, South",0.38809359073638916,brain
Canada,Philippines,0.5191347002983093,brain
Canada,Poland,0.5391983389854431,brain
Canada,Russia,0.43444398045539856,brain
Canada,Saudi Arabia,0.6251592636108398,brain
Canada,Sweden,0.5041425228118896,brain
Canada,Thailand,0.4408888816833496,brain
Canada,United Kingdom,0.44693294167518616,brain
Canada,United States,0.5227903127670288,brain
Czech Republic,Finland,0.827946126461029,brain
Czech Republic,France,0.44812923669815063,brain
Czech Republic,Germany,0.43475833535194397,brain
Czech Republic,Hungary,0.8656038045883179,brain
Czech Republic,Italy,0.49030545353889465,brain
Czech Republic,"Korea, South",0.7114855647087097,brain
Czech Republic,Philippines,0.46440577507019043,brain
Czech Republic,Poland,0.4959947168827057,brain
Czech Republic,Russia,0.5126709342002869,brain
Czech Republic,Saudi Arabia,1.0371990203857422,brain
Czech Republic,Sweden,0.6042945384979248,brain
Czech Republic,Thailand,0.5270714163780212,brain
Czech Republic,United Kingdom,0.5859435796737671,brain
Czech Republic,United States,0.5449846982955933,brain
Finland,France,0.6399168372154236,brain
Finland,Germany,0.6665464639663696,brain
Finland,Hungary,0.3847063481807709,brain
Finland,Italy,0.6152858138084412,brain
